dt,U_dN
14.69,7.36815
14.7,7.39963
14.71,7.43132
14.72,7.46323
14.73,7.49534
14.74,7.52764
14.75,7.56012
14.76,7.59277
14.77,7.62558
14.78,7.65854
14.79,7.69163
14.8,7.72486
14.81,7.75821
14.82,7.79167
14.83,7.82524
14.84,7.85891
14.85,7.89267
14.86,7.92651
14.87,7.96043
14.88,7.99442
14.89,8.02848
14.9,8.0626
14.91,8.09678
14.92,8.13102
14.93,8.16531
14.94,8.19965
14.95,8.23403
14.96,8.26846
14.97,8.30294
14.98,8.33746
14.99,8.37202
15,8.40663
15.01,8.44128
15.02,8.47598
15.03,8.51073
15.04,8.54553
15.05,8.58039
15.06,8.61529
15.07,8.65026
15.08,8.68528
15.09,8.72037
15.1,8.75552
15.11,8.79074
15.12,8.82603
15.13,8.8614
15.14,8.89685
15.15,8.93237
15.16,8.96798
15.17,9.00368
15.18,9.03946
15.19,9.07533
15.2,9.11128
15.21,9.14733
15.22,9.18347
15.23,9.2197
15.24,9.25602
15.25,9.29243
15.26,9.32892
15.27,9.36549
15.28,9.40215
15.29,9.43887
15.3,9.47567
15.31,9.51253
15.32,9.54945
15.33,9.58642
15.34,9.62343
15.35,9.66047
15.36,9.69753
15.37,9.73461
15.38,9.77168
15.39,9.80874
15.4,9.84578
15.41,9.88278
15.42,9.91973
15.43,9.9566
15.44,9.9934
15.45,10.0301
15.46,10.0667
15.47,10.1031
15.48,10.1394
15.49,10.1755
15.5,10.2114
15.51,10.2471
15.52,10.2826
15.53,10.3178
15.54,10.3527
15.55,10.3874
15.56,10.4217
15.57,10.4558
15.58,10.4894
15.59,10.5227
15.6,10.5556
15.61,10.5881
15.62,10.6201
15.63,10.6517
15.64,10.6828
15.65,10.7135
15.66,10.7436
15.67,10.7732
15.68,10.8023
15.69,10.8308
15.7,10.8588
15.71,10.8862
15.72,10.9129
15.73,10.9391
15.74,10.9647
15.75,10.9896
15.76,11.0138
15.77,11.0375
15.78,11.0604
15.79,11.0827
15.8,11.1044
15.81,11.1253
15.82,11.1456
15.83,11.1652
15.84,11.1841
15.85,11.2023
15.86,11.2199
15.87,11.2367
15.88,11.2528
15.89,11.2683
15.9,11.2831
15.91,11.2972
15.92,11.3106
15.93,11.3233
15.94,11.3354
15.95,11.3468
15.96,11.3576
15.97,11.3676
15.98,11.3771
15.99,11.3859
16,11.394
16.01,11.4016
16.02,11.4085
16.03,11.4148
16.04,11.4204
16.05,11.4255
16.06,11.43
16.07,11.4339
16.08,11.4372
16.09,11.4399
16.1,11.442
16.11,11.4436
16.12,11.4446
16.13,11.445
16.14,11.4449
16.15,11.4443
16.16,11.443
16.17,11.4413
16.18,11.4389
16.19,11.4361
16.2,11.4326
16.21,11.4287
16.22,11.4242
16.23,11.4191
16.24,11.4135
16.25,11.4073
16.26,11.4006
16.27,11.3933
16.28,11.3855
16.29,11.3771
16.3,11.3681
16.31,11.3586
16.32,11.3485
16.33,11.3378
16.34,11.3265
16.35,11.3146
16.36,11.3022
16.37,11.2891
16.38,11.2755
16.39,11.2612
16.4,11.2464
16.41,11.2309
16.42,11.2148
16.43,11.1981
16.44,11.1808
16.45,11.1628
16.46,11.1442
16.47,11.125
16.48,11.1052
16.49,11.0847
16.5,11.0636
16.51,11.0419
16.52,11.0196
16.53,10.9966
16.54,10.9731
16.55,10.9489
16.56,10.9241
16.57,10.8987
16.58,10.8728
16.59,10.8462
16.6,10.8191
16.61,10.7915
16.62,10.7633
16.63,10.7345
16.64,10.7052
16.65,10.6754
16.66,10.6452
16.67,10.6144
16.68,10.5832
16.69,10.5515
16.7,10.5195
16.71,10.487
16.72,10.4541
16.73,10.4208
16.74,10.3872
16.75,10.3533
16.76,10.3191
16.77,10.2846
16.78,10.2498
16.79,10.2148
16.8,10.1795
16.81,10.1441
16.82,10.1085
16.83,10.0727
16.84,10.0369
16.85,10.0009
16.86,9.96477
16.87,9.92863
16.88,9.89244
16.89,9.85622
16.9,9.82001
16.91,9.78381
16.92,9.74765
16.93,9.71154
16.94,9.6755
16.95,9.63956
16.96,9.60372
16.97,9.568
16.98,9.53241
16.99,9.49698
17,9.4617
17.01,9.42661
17.02,9.39169
17.03,9.35697
17.04,9.32245
17.05,9.28814
17.06,9.25405
17.07,9.22019
17.08,9.18655
17.09,9.15314
17.1,9.11997
17.11,9.08703
17.12,9.05433
17.13,9.02186
17.14,8.98963
17.15,8.95763
17.16,8.92586
17.17,8.89431
17.18,8.86299
17.19,8.83187
17.2,8.80097
17.21,8.77026
17.22,8.73975
17.23,8.70942
17.24,8.67926
17.25,8.64927
17.26,8.61943
17.27,8.58973
17.28,8.56016
17.29,8.5307
17.3,8.50135
17.31,8.4721
17.32,8.44292
17.33,8.41381
17.34,8.38475
17.35,8.35573
17.36,8.32673
17.37,8.29774
17.38,8.26875
17.39,8.23974
17.4,8.21069
17.41,8.1816
17.42,8.15245
17.43,8.12322
17.44,8.09391
17.45,8.06449
17.46,8.03495
17.47,8.00529
17.48,7.97548
17.49,7.94552
17.5,7.91539
17.51,7.88508
17.52,7.85458
17.53,7.82387
17.54,7.79295
17.55,7.76181
17.56,7.73043
17.57,7.69881
17.58,7.66693
17.59,7.63479
17.6,7.60237
17.61,7.56968
17.62,7.5367
17.63,7.50342
17.64,7.46984
17.65,7.43596
17.66,7.40176
17.67,7.36724
17.68,7.33241
17.69,7.29724
17.7,7.26174
17.71,7.22591
17.72,7.18974
17.73,7.15324
17.74,7.11639
17.75,7.07921
17.76,7.04168
17.77,7.00381
17.78,6.9656
17.79,6.92705
17.8,6.88816
17.81,6.84894
17.82,6.80939
17.83,6.7695
17.84,6.72929
17.85,6.68875
17.86,6.6479
17.87,6.60674
17.88,6.56527
17.89,6.5235
17.9,6.48144
17.91,6.43909
17.92,6.39646
17.93,6.35357
17.94,6.31041
17.95,6.26699
17.96,6.22334
17.97,6.17945
17.98,6.13533
17.99,6.09101
18,6.04648
18.01,6.00176
18.02,5.95686
18.03,5.91179
18.04,5.86657
18.05,5.82121
18.06,5.77571
18.07,5.7301
18.08,5.68438
18.09,5.63857
18.1,5.59268
18.11,5.54673
18.12,5.50073
18.13,5.45469
18.14,5.40863
18.15,5.36255
18.16,5.31648
18.17,5.27043
18.18,5.22441
18.19,5.17844
18.2,5.13252
18.21,5.08667
18.22,5.04091
18.23,4.99525
18.24,4.9497
18.25,4.90427
18.26,4.85898
18.27,4.81383
18.28,4.76885
18.29,4.72403
18.3,4.6794
18.31,4.63497
18.32,4.59073
18.33,4.54672
18.34,4.50293
18.35,4.45937
18.36,4.41606
18.37,4.373
18.38,4.33021
18.39,4.28768
18.4,4.24544
18.41,4.20348
18.42,4.16181
18.43,4.12045
18.44,4.0794
18.45,4.03865
18.46,3.99823
18.47,3.95814
18.48,3.91838
18.49,3.87895
18.5,3.83987
18.51,3.80113
18.52,3.76274
18.53,3.72472
18.54,3.68704
18.55,3.64974
18.56,3.6128
18.57,3.57623
18.58,3.54004
18.59,3.50422
18.6,3.46878
18.61,3.43373
18.62,3.39906
18.63,3.36478
18.64,3.3309
18.65,3.2974
18.66,3.26431
18.67,3.23161
18.68,3.19931
18.69,3.16741
18.7,3.13592
18.71,3.10484
18.72,3.07416
18.73,3.0439
18.74,3.01404
18.75,2.9846
18.76,2.95557
18.77,2.92695
18.78,2.89876
18.79,2.87097
18.8,2.84361
18.81,2.81665
18.82,2.79012
18.83,2.764
18.84,2.73829
18.85,2.713
18.86,2.68812
18.87,2.66364
18.88,2.63958
18.89,2.61592
18.9,2.59265
18.91,2.56979
18.92,2.54731
18.93,2.52522
18.94,2.50352
18.95,2.48218
18.96,2.46122
18.97,2.44061
18.98,2.42035
18.99,2.40044
19,2.38086
19.01,2.3616
19.02,2.34265
19.03,2.324
19.04,2.30564
19.05,2.28755
19.06,2.26972
19.07,2.25213
19.08,2.23477
19.09,2.21762
19.1,2.20067
19.11,2.1839
19.12,2.16729
19.13,2.15082
19.14,2.13448
19.15,2.11824
19.16,2.10208
19.17,2.08598
19.18,2.06992
19.19,2.05389
19.2,2.03786
19.21,2.0218
19.22,2.0057
19.23,1.98953
19.24,1.97327
19.25,1.95691
19.26,1.94041
19.27,1.92376
19.28,1.90694
19.29,1.88992
19.3,1.87268
19.31,1.85521
19.32,1.83748
19.33,1.81948
19.34,1.80118
19.35,1.78257
19.36,1.76363
19.37,1.74435
19.38,1.72472
19.39,1.7047
19.4,1.6843
19.41,1.6635
19.42,1.64229
19.43,1.62067
19.44,1.59861
19.45,1.57611
19.46,1.55318
19.47,1.5298
19.48,1.50596
19.49,1.48168
19.5,1.45693
19.51,1.43174
19.52,1.40609
19.53,1.37999
19.54,1.35345
19.55,1.32646
19.56,1.29905
19.57,1.2712
19.58,1.24295
19.59,1.21428
19.6,1.18522
19.61,1.15578
19.62,1.12597
19.63,1.0958
19.64,1.0653
19.65,1.03447
19.66,1.00334
19.67,0.971915
19.68,0.940223
19.69,0.908278
19.7,0.876101
19.71,0.84371
19.72,0.811126
19.73,0.778369
19.74,0.745458
19.75,0.712414
19.76,0.679257
19.77,0.646007
19.78,0.612683
19.79,0.579306
19.8,0.545894
19.81,0.512466
19.82,0.47904
19.83,0.445634
19.84,0.412264
19.85,0.378947
19.86,0.345698
19.87,0.312533
19.88,0.279464
19.89,0.246504
19.9,0.213665
19.91,0.180959
19.92,0.148394
19.93,0.11598
19.94,0.0837236
19.95,0.051632
19.96,0.0197103
19.97,-0.0120371
19.98,-0.0436072
19.99,-0.0749979
20,-0.106208
20.01,-0.137238
20.02,-0.16809
20.03,-0.198765
20.04,-0.229266
20.05,-0.259598
20.06,-0.289767
20.07,-0.319777
20.08,-0.349638
20.09,-0.379355
20.1,-0.408937
20.11,-0.438394
20.12,-0.467736
20.13,-0.496973
20.14,-0.526116
20.15,-0.555176
20.16,-0.584165
20.17,-0.613096
20.18,-0.64198
20.19,-0.67083
20.2,-0.699659
20.21,-0.728479
20.22,-0.757304
20.23,-0.786146
20.24,-0.815018
20.25,-0.843931
20.26,-0.872899
20.27,-0.901934
20.28,-0.931046
20.29,-0.960247
20.3,-0.989549
20.31,-1.01896
20.32,-1.04849
20.33,-1.07815
20.34,-1.10796
20.35,-1.1379
20.36,-1.16801
20.37,-1.19827
20.38,-1.2287
20.39,-1.25931
20.4,-1.2901
20.41,-1.32107
20.42,-1.35223
20.43,-1.38359
20.44,-1.41514
20.45,-1.44688
20.46,-1.47883
20.47,-1.51098
20.48,-1.54333
20.49,-1.57589
20.5,-1.60864
20.51,-1.6416
20.52,-1.67477
20.53,-1.70813
20.54,-1.74169
20.55,-1.77546
20.56,-1.80942
20.57,-1.84357
20.58,-1.87792
20.59,-1.91246
20.6,-1.94719
20.61,-1.9821
20.62,-2.0172
20.63,-2.05249
20.64,-2.08796
20.65,-2.1236
20.66,-2.15943
20.67,-2.19543
20.68,-2.23161
20.69,-2.26797
20.7,-2.3045
20.71,-2.34121
20.72,-2.37809
20.73,-2.41515
20.74,-2.45239
20.75,-2.4898
20.76,-2.52739
20.77,-2.56517
20.78,-2.60313
20.79,-2.64127
20.8,-2.6796
20.81,-2.71813
20.82,-2.75685
20.83,-2.79576
20.84,-2.83488
20.85,-2.8742
20.86,-2.91374
20.87,-2.95348
20.88,-2.99345
20.89,-3.03363
20.9,-3.07404
20.91,-3.11468
20.92,-3.15556
20.93,-3.19667
20.94,-3.23802
20.95,-3.27962
20.96,-3.32146
20.97,-3.36355
20.98,-3.40589
20.99,-3.44849
21,-3.49134
21.01,-3.53444
21.02,-3.5778
21.03,-3.62142
21.04,-3.66529
21.05,-3.70941
21.06,-3.75378
21.07,-3.7984
21.08,-3.84326
21.09,-3.88835
21.1,-3.93368
21.11,-3.97923
21.12,-4.025
21.13,-4.07098
21.14,-4.11716
21.15,-4.16352
21.16,-4.21007
21.17,-4.25678
21.18,-4.30364
21.19,-4.35064
21.2,-4.39776
21.21,-4.445
21.22,-4.49232
21.23,-4.53972
21.24,-4.58718
21.25,-4.63467
21.26,-4.68218
21.27,-4.72969
21.28,-4.77718
21.29,-4.82462
21.3,-4.87199
21.31,-4.91927
21.32,-4.96644
21.33,-5.01347
21.34,-5.06034
21.35,-5.10702
21.36,-5.15349
21.37,-5.19973
21.38,-5.2457
21.39,-5.29139
21.4,-5.33677
21.41,-5.38181
21.42,-5.42649
21.43,-5.47078
21.44,-5.51466
21.45,-5.5581
21.46,-5.60108
21.47,-5.64358
21.48,-5.68556
21.49,-5.72702
21.5,-5.76791
21.51,-5.80824
21.52,-5.84796
21.53,-5.88706
21.54,-5.92552
21.55,-5.96333
21.56,-6.00045
21.57,-6.03688
21.58,-6.0726
21.59,-6.10758
21.6,-6.14182
21.61,-6.1753
21.62,-6.20801
21.63,-6.23994
21.64,-6.27106
21.65,-6.30138
21.66,-6.33089
21.67,-6.35956
21.68,-6.38741
21.69,-6.41442
21.7,-6.44058
21.71,-6.4659
21.72,-6.49036
21.73,-6.51397
21.74,-6.53673
21.75,-6.55864
21.76,-6.57969
21.77,-6.5999
21.78,-6.61926
21.79,-6.63777
21.8,-6.65545
21.81,-6.67231
21.82,-6.68834
21.83,-6.70355
21.84,-6.71797
21.85,-6.73159
21.86,-6.74443
21.87,-6.7565
21.88,-6.76781
21.89,-6.77839
21.9,-6.78823
21.91,-6.79737
21.92,-6.80581
21.93,-6.81358
21.94,-6.82069
21.95,-6.82716
21.96,-6.83301
21.97,-6.83826
21.98,-6.84294
21.99,-6.84706
22,-6.85064
22.01,-6.85372
22.02,-6.85631
22.03,-6.85843
22.04,-6.86012
22.05,-6.86139
22.06,-6.86228
22.07,-6.8628
22.08,-6.86298
22.09,-6.86285
22.1,-6.86243
22.11,-6.86176
22.12,-6.86086
22.13,-6.85975
22.14,-6.85846
22.15,-6.85702
22.16,-6.85546
22.17,-6.8538
22.18,-6.85207
22.19,-6.85029
22.2,-6.8485
22.21,-6.84672
22.22,-6.84498
22.23,-6.8433
22.24,-6.8417
22.25,-6.84022
22.26,-6.83888
22.27,-6.8377
22.28,-6.8367
22.29,-6.83591
22.3,-6.83536
22.31,-6.83505
22.32,-6.83503
22.33,-6.8353
22.34,-6.83589
22.35,-6.83682
22.36,-6.8381
22.37,-6.83975
22.38,-6.84179
22.39,-6.84425
22.4,-6.84712
22.41,-6.85043
22.42,-6.85419
22.43,-6.85842
22.44,-6.86312
22.45,-6.86831
22.46,-6.874
22.47,-6.88019
22.48,-6.8869
22.49,-6.89413
22.5,-6.90189
22.51,-6.91018
22.52,-6.91901
22.53,-6.92839
22.54,-6.93831
22.55,-6.94878
22.56,-6.9598
22.57,-6.97137
22.58,-6.98349
22.59,-6.99615
22.6,-7.00937
22.61,-7.02313
22.62,-7.03743
22.63,-7.05227
22.64,-7.06765
22.65,-7.08355
22.66,-7.09998
22.67,-7.11693
22.68,-7.13439
22.69,-7.15235
22.7,-7.17082
22.71,-7.18978
22.72,-7.20922
22.73,-7.22914
22.74,-7.24953
22.75,-7.27039
22.76,-7.29169
22.77,-7.31345
22.78,-7.33564
22.79,-7.35826
22.8,-7.38131
22.81,-7.40477
22.82,-7.42864
22.83,-7.45291
22.84,-7.47757
22.85,-7.50262
22.86,-7.52805
22.87,-7.55385
22.88,-7.58002
22.89,-7.60655
22.9,-7.63343
22.91,-7.66066
22.92,-7.68823
22.93,-7.71614
22.94,-7.74439
22.95,-7.77296
22.96,-7.80186
22.97,-7.83108
22.98,-7.86062
22.99,-7.89047
23,-7.92063
23.01,-7.9511
23.02,-7.98187
23.03,-8.01294
23.04,-8.04431
23.05,-8.07598
23.06,-8.10793
23.07,-8.14018
23.08,-8.17271
23.09,-8.20552
23.1,-8.23862
23.11,-8.27199
23.12,-8.30564
23.13,-8.33955
23.14,-8.37373
23.15,-8.40818
23.16,-8.44287
23.17,-8.47783
23.18,-8.51303
23.19,-8.54847
23.2,-8.58414
23.21,-8.62004
23.22,-8.65617
23.23,-8.69251
23.24,-8.72906
23.25,-8.7658
23.26,-8.80273
23.27,-8.83985
23.28,-8.87713
23.29,-8.91457
23.3,-8.95215
23.31,-8.98988
23.32,-9.02772
23.33,-9.06568
23.34,-9.10373
23.35,-9.14187
23.36,-9.18007
23.37,-9.21833
23.38,-9.25663
23.39,-9.29496
23.4,-9.33329
23.41,-9.37161
23.42,-9.40991
23.43,-9.44817
23.44,-9.48638
23.45,-9.52451
23.46,-9.56255
23.47,-9.60048
23.48,-9.63828
23.49,-9.67595
23.5,-9.71345
23.51,-9.75078
23.52,-9.78792
23.53,-9.82485
23.54,-9.86155
23.55,-9.89802
23.56,-9.93423
23.57,-9.97017
23.58,-10.0058
23.59,-10.0412
23.6,-10.0762
23.61,-10.1109
23.62,-10.1453
23.63,-10.1793
23.64,-10.213
23.65,-10.2463
23.66,-10.2792
23.67,-10.3118
23.68,-10.3439
23.69,-10.3756
23.7,-10.4069
23.71,-10.4378
23.72,-10.4683
23.73,-10.4983
23.74,-10.5279
23.75,-10.5571
23.76,-10.5858
23.77,-10.6141
23.78,-10.642
23.79,-10.6694
23.8,-10.6963
23.81,-10.7228
23.82,-10.7489
23.83,-10.7745
23.84,-10.7997
23.85,-10.8244
23.86,-10.8487
23.87,-10.8726
23.88,-10.896
23.89,-10.919
23.9,-10.9416
23.91,-10.9637
23.92,-10.9854
23.93,-11.0067
23.94,-11.0275
23.95,-11.048
23.96,-11.068
23.97,-11.0876
23.98,-11.1068
23.99,-11.1256
24,-11.144
24.01,-11.1619
24.02,-11.1794
24.03,-11.1966
24.04,-11.2133
24.05,-11.2296
24.06,-11.2454
24.07,-11.2609
24.08,-11.2759
24.09,-11.2905
24.1,-11.3046
24.11,-11.3183
24.12,-11.3316
24.13,-11.3444
24.14,-11.3567
24.15,-11.3685
24.16,-11.3799
24.17,-11.3908
24.18,-11.4012
24.19,-11.411
24.2,-11.4204
24.21,-11.4292
24.22,-11.4374
24.23,-11.4451
24.24,-11.4522
24.25,-11.4588
24.26,-11.4647
24.27,-11.47
24.28,-11.4747
24.29,-11.4788
24.3,-11.4822
24.31,-11.4849
24.32,-11.4869
24.33,-11.4883
24.34,-11.4889
24.35,-11.4889
24.36,-11.4881
24.37,-11.4865
24.38,-11.4842
24.39,-11.4811
24.4,-11.4773
24.41,-11.4726
24.42,-11.4672
24.43,-11.4609
24.44,-11.4538
24.45,-11.4459
24.46,-11.4372
24.47,-11.4276
24.48,-11.4172
24.49,-11.406
24.5,-11.3939
24.51,-11.3809
24.52,-11.3671
24.53,-11.3525
24.54,-11.3369
24.55,-11.3206
24.56,-11.3034
24.57,-11.2853
24.58,-11.2664
24.59,-11.2467
24.6,-11.2261
24.61,-11.2047
24.62,-11.1826
24.63,-11.1596
24.64,-11.1358
24.65,-11.1112
24.66,-11.0858
24.67,-11.0597
24.68,-11.0328
24.69,-11.0052
24.7,-10.9769
24.71,-10.9479
24.72,-10.9182
24.73,-10.8878
24.74,-10.8567
24.75,-10.825
24.76,-10.7927
24.77,-10.7598
24.78,-10.7262
24.79,-10.6921
24.8,-10.6574
24.81,-10.6222
24.82,-10.5865
24.83,-10.5503
24.84,-10.5136
24.85,-10.4764
24.86,-10.4387
24.87,-10.4007
24.88,-10.3622
24.89,-10.3233
24.9,-10.284
24.91,-10.2444
24.92,-10.2044
24.93,-10.1641
24.94,-10.1234
24.95,-10.0825
24.96,-10.0413
24.97,-9.99982
24.98,-9.95809
24.99,-9.91611
25,-9.87391
25.01,-9.8315
25.02,-9.78889
25.03,-9.74609
25.04,-9.70313
25.05,-9.66
25.06,-9.61673
25.07,-9.57332
25.08,-9.5298
25.09,-9.48616
25.1,-9.44241
25.11,-9.39858
25.12,-9.35468
25.13,-9.3107
25.14,-9.26667
25.15,-9.22259
25.16,-9.17847
25.17,-9.13433
25.18,-9.09016
25.19,-9.046
25.2,-9.00183
25.21,-8.95768
25.22,-8.91354
25.23,-8.86944
25.24,-8.82538
25.25,-8.78137
25.26,-8.73742
25.27,-8.69354
25.28,-8.64974
25.29,-8.60603
25.3,-8.56241
25.31,-8.51891
25.32,-8.47552
25.33,-8.43225
25.34,-8.38912
25.35,-8.34614
25.36,-8.30332
25.37,-8.26066
25.38,-8.21817
25.39,-8.17587
25.4,-8.13376
25.41,-8.09185
25.42,-8.05016
25.43,-8.00868
25.44,-7.96744
25.45,-7.92644
25.46,-7.88568
25.47,-7.84518
25.48,-7.80494
25.49,-7.76497
25.5,-7.72528
25.51,-7.68588
25.52,-7.64678
25.53,-7.60797
25.54,-7.56947
25.55,-7.53128
25.56,-7.4934
25.57,-7.45585
25.58,-7.41863
25.59,-7.38174
25.6,-7.34517
25.61,-7.30895
25.62,-7.27306
25.63,-7.23751
25.64,-7.2023
25.65,-7.16744
25.66,-7.13291
25.67,-7.09872
25.68,-7.06487
25.69,-7.03135
25.7,-6.99817
25.71,-6.96531
25.72,-6.93278
25.73,-6.90056
25.74,-6.86865
25.75,-6.83706
25.76,-6.80575
25.77,-6.77474
25.78,-6.74401
25.79,-6.71355
25.8,-6.68335
25.81,-6.65341
25.82,-6.6237
25.83,-6.59422
25.84,-6.56496
25.85,-6.5359
25.86,-6.50702
25.87,-6.47832
25.88,-6.44978
25.89,-6.42139
25.9,-6.39312
25.91,-6.36497
25.92,-6.33691
25.93,-6.30893
25.94,-6.28101
25.95,-6.25314
25.96,-6.2253
25.97,-6.19747
25.98,-6.16963
25.99,-6.14176
26,-6.11385
26.01,-6.08588
26.02,-6.05782
26.03,-6.02967
26.04,-6.0014
26.05,-5.97299
26.06,-5.94443
26.07,-5.91569
26.08,-5.88677
26.09,-5.85764
26.1,-5.82828
26.11,-5.79868
26.12,-5.76883
26.13,-5.73869
26.14,-5.70827
26.15,-5.67754
26.16,-5.64649
26.17,-5.6151
26.18,-5.58336
26.19,-5.55126
26.2,-5.51878
26.21,-5.48591
26.22,-5.45265
26.23,-5.41896
26.24,-5.38486
26.25,-5.35033
26.26,-5.31535
26.27,-5.27993
26.28,-5.24405
26.29,-5.2077
26.3,-5.17089
26.31,-5.13361
26.32,-5.09585
26.33,-5.0576
26.34,-5.01888
26.35,-4.97967
26.36,-4.93998
26.37,-4.8998
26.38,-4.85914
26.39,-4.818
26.4,-4.77639
26.41,-4.7343
26.42,-4.69174
26.43,-4.64873
26.44,-4.60526
26.45,-4.56134
26.46,-4.51699
26.47,-4.4722
26.48,-4.42701
26.49,-4.3814
26.5,-4.33541
26.51,-4.28904
26.52,-4.2423
26.53,-4.19521
26.54,-4.14779
26.55,-4.10005
26.56,-4.05201
26.57,-4.00369
26.58,-3.9551
26.59,-3.90628
26.6,-3.85722
26.61,-3.80797
26.62,-3.75853
26.63,-3.70894
26.64,-3.6592
26.65,-3.60935
26.66,-3.55941
26.67,-3.5094
26.68,-3.45934
26.69,-3.40926
26.7,-3.35918
26.71,-3.30913
26.72,-3.25912
26.73,-3.20919
26.74,-3.15936
26.75,-3.10965
26.76,-3.06008
26.77,-3.01069
26.78,-2.96148
26.79,-2.91249
26.8,-2.86374
26.81,-2.81525
26.82,-2.76704
26.83,-2.71913
26.84,-2.67155
26.85,-2.62432
26.86,-2.57745
26.87,-2.53096
26.88,-2.48487
26.89,-2.43921
26.9,-2.39397
26.91,-2.3492
26.92,-2.30488
26.93,-2.26105
26.94,-2.21772
26.95,-2.17489
26.96,-2.13258
26.97,-2.0908
26.98,-2.04956
26.99,-2.00886
27,-1.96872
27.01,-1.92915
27.02,-1.89014
27.03,-1.8517
27.04,-1.81384
27.05,-1.77656
27.06,-1.73986
27.07,-1.70375
27.08,-1.66822
27.09,-1.63326
27.1,-1.59889
27.11,-1.5651
27.12,-1.53188
27.13,-1.49924
27.14,-1.46716
27.15,-1.43564
27.16,-1.40468
27.17,-1.37427
27.18,-1.3444
27.19,-1.31507
27.2,-1.28626
27.21,-1.25797
27.22,-1.23019
27.23,-1.20291
27.24,-1.17612
27.25,-1.14981
27.26,-1.12397
27.27,-1.09859
27.28,-1.07367
27.29,-1.04918
27.3,-1.02513
27.31,-1.00149
27.32,-0.978266
27.33,-0.955439
27.34,-0.933
27.35,-0.91094
27.36,-0.889249
27.37,-0.867916
27.38,-0.846933
27.39,-0.82629
27.4,-0.805977
27.41,-0.785986
27.42,-0.766308
27.43,-0.746935
27.44,-0.727858
27.45,-0.709069
27.46,-0.690562
27.47,-0.672327
27.48,-0.654359
27.49,-0.63665
27.5,-0.619194
27.51,-0.601983
27.52,-0.585012
27.53,-0.568274
27.54,-0.551764
27.55,-0.535475
27.56,-0.519402
27.57,-0.503539
27.58,-0.487879
27.59,-0.472419
27.6,-0.457151
27.61,-0.442069
27.62,-0.427169
27.63,-0.412444
27.64,-0.397888
27.65,-0.383495
27.66,-0.369257
27.67,-0.355169
27.68,-0.341223
27.69,-0.327412
27.7,-0.313728
27.71,-0.300164
27.72,-0.28671
27.73,-0.273359
27.74,-0.2601
27.75,-0.246925
27.76,-0.233823
27.77,-0.220784
27.78,-0.207797
27.79,-0.19485
27.8,-0.181931
27.81,-0.169029
27.82,-0.15613
27.83,-0.143222
27.84,-0.130289
27.85,-0.117319
27.86,-0.104297
27.87,-0.0912078
27.88,-0.078036
27.89,-0.0647661
27.9,-0.0513822
27.91,-0.0378681
27.92,-0.0242073
27.93,-0.0103832
27.94,0.00362109
27.95,0.0178226
27.96,0.0322382
27.97,0.0468851
27.98,0.0617804
27.99,0.076941
28,0.092384
28.01,0.108126
28.02,0.124183
28.03,0.140573
28.04,0.15731
28.05,0.174411
28.06,0.191891
28.07,0.209764
28.08,0.228045
28.09,0.246747
28.1,0.265885
28.11,0.285469
28.12,0.305513
28.13,0.326026
28.14,0.347021
28.15,0.368505
28.16,0.390488
28.17,0.412978
28.18,0.435982
28.19,0.459505
28.2,0.483554
28.21,0.508133
28.22,0.533245
28.23,0.558892
28.24,0.585076
28.25,0.611798
28.26,0.639057
28.27,0.666852
28.28,0.69518
28.29,0.72404
28.3,0.753426
28.31,0.783333
28.32,0.813757
28.33,0.844691
28.34,0.876127
28.35,0.908057
28.36,0.940473
28.37,0.973365
28.38,1.00672
28.39,1.04054
28.4,1.0748
28.41,1.10949
28.42,1.1446
28.43,1.18012
28.44,1.21604
28.45,1.25234
28.46,1.28901
28.47,1.32603
28.48,1.3634
28.49,1.4011
28.5,1.43911
28.51,1.47743
28.52,1.51603
28.53,1.55491
28.54,1.59405
28.55,1.63344
28.56,1.67307
28.57,1.71292
28.58,1.75299
28.59,1.79325
28.6,1.83371
28.61,1.87434
28.62,1.91514
28.63,1.95611
28.64,1.99722
28.65,2.03847
28.66,2.07986
28.67,2.12138
28.68,2.16301
28.69,2.20476
28.7,2.24662
28.71,2.28858
28.72,2.33063
28.73,2.37278
28.74,2.41503
28.75,2.45736
28.76,2.49978
28.77,2.54228
28.78,2.58486
28.79,2.62753
28.8,2.67028
28.81,2.71312
28.82,2.75604
28.83,2.79904
28.84,2.84213
28.85,2.8853
28.86,2.92857
28.87,2.97192
28.88,3.01537
28.89,3.05892
28.9,3.10256
28.91,3.1463
28.92,3.19015
28.93,3.2341
28.94,3.27816
28.95,3.32233
28.96,3.36661
28.97,3.41101
28.98,3.45552
28.99,3.50014
29,3.54489
29.01,3.58975
29.02,3.63473
29.03,3.67983
29.04,3.72505
29.05,3.77039
29.06,3.81584
29.07,3.8614
29.08,3.90708
29.09,3.95287
29.1,3.99875
29.11,4.04474
29.12,4.09083
29.13,4.13701
29.14,4.18327
29.15,4.22961
29.16,4.27602
29.17,4.32249
29.18,4.36902
29.19,4.41559
29.2,4.4622
29.21,4.50884
29.22,4.55549
29.23,4.60215
29.24,4.6488
29.25,4.69544
29.26,4.74204
29.27,4.78859
29.28,4.83509
29.29,4.88152
29.3,4.92786
29.31,4.9741
29.32,5.02022
29.33,5.06621
29.34,5.11205
29.35,5.15773
29.36,5.20323
29.37,5.24853
29.38,5.29362
29.39,5.33849
