dt,WR
13.65,-0.212576
13.66,-0.191033
13.67,-0.169716
13.68,-0.148648
13.69,-0.127848
13.7,-0.107336
13.71,-0.0871283
13.72,-0.0672409
13.73,-0.0476878
13.74,-0.0284812
13.75,-0.00963205
13.76,0.0088505
13.77,0.0269586
13.78,0.044686
13.79,0.0620278
13.8,0.0789805
13.81,0.0955418
13.82,0.111711
13.83,0.127488
13.84,0.142874
13.85,0.157873
13.86,0.172486
13.87,0.18672
13.88,0.200579
13.89,0.214069
13.9,0.227198
13.91,0.239974
13.92,0.252403
13.93,0.264496
13.94,0.276263
13.95,0.287712
13.96,0.298855
13.97,0.309701
13.98,0.320263
13.99,0.330552
14,0.340579
14.01,0.350357
14.02,0.359897
14.03,0.369211
14.04,0.378313
14.05,0.387214
14.06,0.395927
14.07,0.404465
14.08,0.412839
14.09,0.421063
14.1,0.42915
14.11,0.437111
14.12,0.444959
14.13,0.452706
14.14,0.460365
14.15,0.467948
14.16,0.475467
14.17,0.482933
14.18,0.490358
14.19,0.497754
14.2,0.505132
14.21,0.512502
14.22,0.519876
14.23,0.527264
14.24,0.534675
14.25,0.542119
14.26,0.549606
14.27,0.557144
14.28,0.564742
14.29,0.572406
14.3,0.580145
14.31,0.587964
14.32,0.595869
14.33,0.603866
14.34,0.611959
14.35,0.62015
14.36,0.628443
14.37,0.636839
14.38,0.645339
14.39,0.653943
14.4,0.662648
14.41,0.671453
14.42,0.680353
14.43,0.689344
14.44,0.698419
14.45,0.707571
14.46,0.716791
14.47,0.726069
14.48,0.735393
14.49,0.744751
14.5,0.754128
