dt,WR_x,WR_y
75.49,-10.5715,-10.5715
75.5,-10.5637,-10.5637
75.51,-10.5558,-10.5558
75.52,-10.548,-10.548
75.53,-10.5401,-10.5401
75.54,-10.5322,-10.5322
75.55,-10.5243,-10.5243
75.56,-10.5163,-10.5163
75.57,-10.5084,-10.5084
75.58,-10.5004,-10.5004
75.59,-10.4924,-10.4924
75.6,-10.4843,-10.4843
75.61,-10.4763,-10.4763
75.62,-10.4682,-10.4682
75.63,-10.4601,-10.4601
75.64,-10.452,-10.452
75.65,-10.4439,-10.4439
75.66,-10.4357,-10.4357
75.67,-10.4276,-10.4276
75.68,-10.4194,-10.4194
75.69,-10.4112,-10.4112
75.7,-10.4029,-10.4029
75.71,-10.3947,-10.3947
75.72,-10.3864,-10.3864
75.73,-10.3781,-10.3781
75.74,-10.3698,-10.3698
75.75,-10.3615,-10.3615
75.76,-10.3531,-10.3531
75.77,-10.3447,-10.3447
75.78,-10.3363,-10.3363
75.79,-10.3279,-10.3279
75.8,-10.3195,-10.3195
75.81,-10.311,-10.311
75.82,-10.3026,-10.3026
75.83,-10.2941,-10.2941
75.84,-10.2856,-10.2856
75.85,-10.277,-10.277
75.86,-10.2685,-10.2685
75.87,-10.2599,-10.2599
75.88,-10.2513,-10.2513
75.89,-10.2427,-10.2427
75.9,-10.2341,-10.2341
75.91,-10.2254,-10.2254
75.92,-10.2167,-10.2167
75.93,-10.2081,-10.2081
75.94,-10.1994,-10.1994
75.95,-10.1906,-10.1906
75.96,-10.1819,-10.1819
75.97,-10.1731,-10.1731
75.98,-10.1643,-10.1643
75.99,-10.1555,-10.1555
76.0,-10.1467,-10.1467
76.01,-10.1379,-10.1379
76.02,-10.129,-10.129
76.03,-10.1202,-10.1202
76.04,-10.1113,-10.1113
76.05,-10.1023,-10.1023
76.06,-10.0934,-10.0934
76.07,-10.0845,-10.0845
76.08,-10.0755,-10.0755
76.09,-10.0665,-10.0665
76.1,-10.0575,-10.0575
76.11,-10.0485,-10.0485
76.12,-10.0394,-10.0394
76.13,-10.0304,-10.0304
76.14,-10.0213,-10.0213
76.15,-10.0122,-10.0122
76.16,-10.0031,-10.0031
76.17,-9.99398,-9.99398
76.18,-9.98483,-9.98483
76.19,-9.97567,-9.97567
76.2,-9.96649,-9.96649
76.21,-9.95729,-9.95729
76.22,-9.94807,-9.94807
76.23,-9.93884,-9.93884
76.24,-9.92958,-9.92958
76.25,-9.92032,-9.92032
76.26,-9.91103,-9.91103
76.27,-9.90173,-9.90173
76.28,-9.8924,-9.8924
76.29,-9.88307,-9.88307
76.3,-9.87371,-9.87371
76.31,-9.86434,-9.86434
76.32,-9.85495,-9.85495
76.33,-9.84555,-9.84555
76.34,-9.83612,-9.83612
76.35,-9.82669,-9.82669
76.36,-9.81723,-9.81723
76.37,-9.80776,-9.80776
76.38,-9.79827,-9.79827
76.39,-9.78876,-9.78876
76.4,-9.77924,-9.77924
76.41,-9.7697,-9.7697
76.42,-9.76015,-9.76015
76.43,-9.75058,-9.75058
76.44,-9.74099,-9.74099
76.45,-9.73139,-9.73139
76.46,-9.72177,-9.72177
76.47,-9.71213,-9.71213
76.48,-9.70248,-9.70248
76.49,-9.69282,-9.69282
76.5,-9.68313,-9.68313
76.51,-9.67343,-9.67343
76.52,-9.66372,-9.66372
76.53,-9.65399,-9.65399
76.54,-9.64424,-9.64424
76.55,-9.63448,-9.63448
76.56,-9.62471,-9.62471
76.57,-9.61491,-9.61491
76.58,-9.60511,-9.60511
76.59,-9.59528,-9.59528
76.6,-9.58544,-9.58544
76.61,-9.57559,-9.57559
76.62,-9.56572,-9.56572
76.63,-9.55584,-9.55584
76.64,-9.54594,-9.54594
76.65,-9.53603,-9.53603
76.66,-9.5261,-9.5261
76.67,-9.51615,-9.51615
76.68,-9.5062,-9.5062
76.69,-9.49622,-9.49622
76.7,-9.48623,-9.48623
76.71,-9.47623,-9.47623
76.72,-9.46622,-9.46622
76.73,-9.45618,-9.45618
76.74,-9.44614,-9.44614
76.75,-9.43608,-9.43608
76.76,-9.426,-9.426
76.77,-9.41591,-9.41591
76.78,-9.40581,-9.40581
76.79,-9.39569,-9.39569
76.8,-9.38556,-9.38556
76.81,-9.37542,-9.37542
76.82,-9.36526,-9.36526
76.83,-9.35508,-9.35508
76.84,-9.3449,-9.3449
76.85,-9.3347,-9.3347
76.86,-9.32448,-9.32448
76.87,-9.31425,-9.31425
76.88,-9.30401,-9.30401
76.89,-9.29375,-9.29375
76.9,-9.28349,-9.28349
76.91,-9.2732,-9.2732
76.92,-9.26291,-9.26291
76.93,-9.2526,-9.2526
76.94,-9.24228,-9.24228
76.95,-9.23194,-9.23194
76.96,-9.22159,-9.22159
76.97,-9.21123,-9.21123
76.98,-9.20085,-9.20085
76.99,-9.19046,-9.19046
77.0,-9.18006,-9.18006
77.01,-9.16965,-9.16965
77.02,-9.15922,-9.15922
77.03,-9.14878,-9.14878
77.04,-9.13833,-9.13833
77.05,-9.12787,-9.12787
77.06,-9.11739,-9.11739
77.07,-9.1069,-9.1069
77.08,-9.0964,-9.0964
77.09,-9.08588,-9.08588
77.1,-9.07536,-9.07536
77.11,-9.06482,-9.06482
77.12,-9.05427,-9.05427
77.13,-9.0437,-9.0437
77.14,-9.03313,-9.03313
77.15,-9.02254,-9.02254
77.16,-9.01194,-9.01194
77.17,-9.00133,-9.00133
77.18,-8.9907,-8.9907
77.19,-8.98007,-8.98007
77.2,-8.96942,-8.96942
77.21,-8.95876,-8.95876
77.22,-8.94809,-8.94809
77.23,-8.93741,-8.93741
77.24,-8.92672,-8.92672
77.25,-8.91601,-8.91601
77.26,-8.9053,-8.9053
77.27,-8.89457,-8.89457
77.28,-8.88383,-8.88383
77.29,-8.87308,-8.87308
77.3,-8.86232,-8.86232
77.31,-8.85155,-8.85155
77.32,-8.84076,-8.84076
77.33,-8.82997,-8.82997
77.34,-8.81916,-8.81916
77.35,-8.80835,-8.80835
77.36,-8.79752,-8.79752
77.37,-8.78668,-8.78668
77.38,-8.77583,-8.77583
77.39,-8.76497,-8.76497
77.4,-8.75411,-8.75411
77.41,-8.74323,-8.74323
77.42,-8.73233,-8.73233
77.43,-8.72143,-8.72143
77.44,-8.71052,-8.71052
77.45,-8.6996,-8.6996
77.46,-8.68867,-8.68867
77.47,-8.67773,-8.67773
77.48,-8.66678,-8.66678
77.49,-8.65581,-8.65581
77.5,-8.64484,-8.64484
77.51,-8.63386,-8.63386
77.52,-8.62287,-8.62287
77.53,-8.61187,-8.61187
77.54,-8.60086,-8.60086
77.55,-8.58983,-8.58983
77.56,-8.5788,-8.5788
77.57,-8.56776,-8.56776
77.58,-8.55671,-8.55671
77.59,-8.54565,-8.54565
77.6,-8.53459,-8.53459
77.61,-8.52351,-8.52351
77.62,-8.51242,-8.51242
77.63,-8.50133,-8.50133
77.64,-8.49022,-8.49022
77.65,-8.4791,-8.4791
77.66,-8.46798,-8.46798
77.67,-8.45685,-8.45685
77.68,-8.44571,-8.44571
77.69,-8.43456,-8.43456
77.7,-8.4234,-8.4234
77.71,-8.41223,-8.41223
77.72,-8.40105,-8.40105
77.73,-8.38987,-8.38987
77.74,-8.37867,-8.37867
77.75,-8.36747,-8.36747
77.76,-8.35626,-8.35626
77.77,-8.34504,-8.34504
77.78,-8.33381,-8.33381
77.79,-8.32258,-8.32258
77.8,-8.31133,-8.31133
77.81,-8.30008,-8.30008
77.82,-8.28882,-8.28882
77.83,-8.27755,-8.27755
77.84,-8.26627,-8.26627
77.85,-8.25499,-8.25499
77.86,-8.2437,-8.2437
77.87,-8.2324,-8.2324
77.88,-8.22109,-8.22109
77.89,-8.20977,-8.20977
77.9,-8.19845,-8.19845
77.91,-8.18712,-8.18712
77.92,-8.17578,-8.17578
77.93,-8.16443,-8.16443
77.94,-8.15308,-8.15308
77.95,-8.14172,-8.14172
77.96,-8.13035,-8.13035
77.97,-8.11897,-8.11897
77.98,-8.10759,-8.10759
77.99,-8.0962,-8.0962
78.0,-8.0848,-8.0848
78.01,-8.0734,-8.0734
78.02,-8.06199,-8.06199
78.03,-8.05057,-8.05057
78.04,-8.03915,-8.03915
78.05,-8.02771,-8.02771
78.06,-8.01628,-8.01628
78.07,-8.00483,-8.00483
78.08,-7.99338,-7.99338
78.09,-7.98192,-7.98192
78.1,-7.97046,-7.97046
78.11,-7.95898,-7.95898
78.12,-7.94751,-7.94751
78.13,-7.93602,-7.93602
78.14,-7.92453,-7.92453
78.15,-7.91304,-7.91304
78.16,-7.90153,-7.90153
78.17,-7.89002,-7.89002
78.18,-7.87851,-7.87851
78.19,-7.86699,-7.86699
78.2,-7.85546,-7.85546
78.21,-7.84393,-7.84393
78.22,-7.83239,-7.83239
78.23,-7.82084,-7.82084
78.24,-7.80929,-7.80929
78.25,-7.79774,-7.79774
78.26,-7.78617,-7.78617
78.27,-7.77461,-7.77461
78.28,-7.76303,-7.76303
78.29,-7.75146,-7.75146
78.3,-7.73987,-7.73987
78.31,-7.72828,-7.72828
78.32,-7.71669,-7.71669
78.33,-7.70509,-7.70509
78.34,-7.69348,-7.69348
78.35,-7.68187,-7.68187
78.36,-7.67026,-7.67026
78.37,-7.65864,-7.65864
78.38,-7.64701,-7.64701
78.39,-7.63538,-7.63538
78.4,-7.62375,-7.62375
78.41,-7.61211,-7.61211
78.42,-7.60046,-7.60046
78.43,-7.58882,-7.58882
78.44,-7.57716,-7.57716
78.45,-7.5655,-7.5655
78.46,-7.55384,-7.55384
78.47,-7.54217,-7.54217
78.48,-7.5305,-7.5305
78.49,-7.51882,-7.51882
78.5,-7.50714,-7.50714
78.51,-7.49546,-7.49546
78.52,-7.48377,-7.48377
78.53,-7.47208,-7.47208
78.54,-7.46038,-7.46038
78.55,-7.44868,-7.44868
78.56,-7.43697,-7.43697
78.57,-7.42526,-7.42526
78.58,-7.41355,-7.41355
78.59,-7.40183,-7.40183
78.6,-7.39011,-7.39011
78.61,-7.37839,-7.37839
78.62,-7.36666,-7.36666
78.63,-7.35493,-7.35493
78.64,-7.34319,-7.34319
78.65,-7.33145,-7.33145
78.66,-7.31971,-7.31971
78.67,-7.30796,-7.30796
78.68,-7.29621,-7.29621
78.69,-7.28446,-7.28446
78.7,-7.2727,-7.2727
78.71,-7.26094,-7.26094
78.72,-7.24918,-7.24918
78.73,-7.23742,-7.23742
78.74,-7.22565,-7.22565
78.75,-7.21388,-7.21388
78.76,-7.2021,-7.2021
78.77,-7.19033,-7.19033
78.78,-7.17854,-7.17854
78.79,-7.16676,-7.16676
78.8,-7.15498,-7.15498
78.81,-7.14319,-7.14319
78.82,-7.1314,-7.1314
78.83,-7.1196,-7.1196
78.84,-7.10781,-7.10781
78.85,-7.09601,-7.09601
78.86,-7.08421,-7.08421
78.87,-7.0724,-7.0724
78.88,-7.0606,-7.0606
78.89,-7.04879,-7.04879
78.9,-7.03698,-7.03698
78.91,-7.02517,-7.02517
78.92,-7.01335,-7.01335
78.93,-7.00154,-7.00154
78.94,-6.98972,-6.98972
78.95,-6.9779,-6.9779
78.96,-6.96607,-6.96607
78.97,-6.95425,-6.95425
78.98,-6.94242,-6.94242
78.99,-6.93059,-6.93059
79.0,-6.91876,-6.91876
79.01,-6.90693,-6.90693
79.02,-6.8951,-6.8951
79.03,-6.88326,-6.88326
79.04,-6.87143,-6.87143
79.05,-6.85959,-6.85959
79.06,-6.84775,-6.84775
79.07,-6.83591,-6.83591
79.08,-6.82407,-6.82407
79.09,-6.81223,-6.81223
79.1,-6.80038,-6.80038
79.11,-6.78854,-6.78854
79.12,-6.77669,-6.77669
79.13,-6.76484,-6.76484
79.14,-6.75299,-6.75299
79.15,-6.74114,-6.74114
79.16,-6.72929,-6.72929
79.17,-6.71744,-6.71744
79.18,-6.70559,-6.70559
79.19,-6.69373,-6.69373
79.2,-6.68188,-6.68188
79.21,-6.67002,-6.67002
79.22,-6.65817,-6.65817
79.23,-6.64631,-6.64631
79.24,-6.63446,-6.63446
79.25,-6.6226,-6.6226
79.26,-6.61074,-6.61074
79.27,-6.59888,-6.59888
79.28,-6.58703,-6.58703
79.29,-6.57517,-6.57517
79.3,-6.56331,-6.56331
79.31,-6.55145,-6.55145
79.32,-6.53959,-6.53959
79.33,-6.52773,-6.52773
79.34,-6.51587,-6.51587
79.35,-6.50401,-6.50401
79.36,-6.49215,-6.49215
79.37,-6.48029,-6.48029
79.38,-6.46843,-6.46843
79.39,-6.45657,-6.45657
79.4,-6.44471,-6.44471
79.41,-6.43286,-6.43286
79.42,-6.421,-6.421
79.43,-6.40914,-6.40914
79.44,-6.39728,-6.39728
79.45,-6.38542,-6.38542
79.46,-6.37357,-6.37357
79.47,-6.36171,-6.36171
79.48,-6.34985,-6.34985
79.49,-6.338,-6.338
79.5,-6.32614,-6.32614
79.51,-6.31429,-6.31429
79.52,-6.30244,-6.30244
79.53,-6.29059,-6.29059
79.54,-6.27873,-6.27873
79.55,-6.26688,-6.26688
79.56,-6.25503,-6.25503
79.57,-6.24318,-6.24318
79.58,-6.23134,-6.23134
79.59,-6.21949,-6.21949
79.6,-6.20764,-6.20764
79.61,-6.1958,-6.1958
79.62,-6.18396,-6.18396
79.63,-6.17211,-6.17211
79.64,-6.16027,-6.16027
79.65,-6.14843,-6.14843
79.66,-6.1366,-6.1366
79.67,-6.12476,-6.12476
79.68,-6.11292,-6.11292
79.69,-6.10109,-6.10109
79.7,-6.08926,-6.08926
79.71,-6.07743,-6.07743
79.72,-6.0656,-6.0656
79.73,-6.05377,-6.05377
79.74,-6.04195,-6.04195
79.75,-6.03012,-6.03012
79.76,-6.0183,-6.0183
79.77,-6.00648,-6.00648
79.78,-5.99466,-5.99466
79.79,-5.98285,-5.98285
79.8,-5.97103,-5.97103
79.81,-5.95922,-5.95922
79.82,-5.94741,-5.94741
79.83,-5.9356,-5.9356
79.84,-5.92379,-5.92379
79.85,-5.91199,-5.91199
79.86,-5.90019,-5.90019
79.87,-5.88839,-5.88839
