dt,WRv
43.6,0.452643
43.61,0.450306
43.62,0.447972
43.63,0.44564
43.64,0.443311
43.65,0.440985
43.66,0.438661
43.67,0.436339
43.68,0.43402
43.69,0.431704
43.7,0.42939
43.71,0.427079
43.72,0.424771
43.73,0.422465
43.74,0.420162
43.75,0.417861
43.76,0.415563
43.77,0.413268
43.78,0.410975
43.79,0.408686
43.8,0.406399
43.81,0.404114
43.82,0.401833
43.83,0.399554
43.84,0.397278
43.85,0.395004
43.86,0.392734
43.87,0.390466
43.88,0.388201
43.89,0.385939
43.9,0.38368
43.91,0.381423
43.92,0.37917
43.93,0.376919
43.94,0.374671
43.95,0.372426
43.96,0.370184
43.97,0.367945
43.98,0.365709
43.99,0.363475
44,0.361245
44.01,0.359018
44.02,0.356793
44.03,0.354572
44.04,0.352353
44.05,0.350138
44.06,0.347925
44.07,0.345716
44.08,0.343509
44.09,0.341306
44.1,0.339106
44.11,0.336908
44.12,0.334714
44.13,0.332523
44.14,0.330335
44.15,0.32815
44.16,0.325968
44.17,0.323789
44.18,0.321614
44.19,0.319441
44.2,0.317272
44.21,0.315106
44.22,0.312943
44.23,0.310783
44.24,0.308627
44.25,0.306473
44.26,0.304323
44.27,0.302176
44.28,0.300032
44.29,0.297892
44.3,0.295755
44.31,0.293621
44.32,0.29149
44.33,0.289363
44.34,0.287239
44.35,0.285118
44.36,0.283
44.37,0.280886
44.38,0.278775
44.39,0.276668
44.4,0.274564
44.41,0.272463
44.42,0.270365
44.43,0.268271
44.44,0.26618
44.45,0.264093
44.46,0.262009
44.47,0.259929
44.48,0.257852
44.49,0.255778
44.5,0.253708
44.51,0.251641
44.52,0.249578
44.53,0.247518
44.54,0.245462
44.55,0.243409
44.56,0.241359
44.57,0.239313
44.58,0.237271
44.59,0.235232
44.6,0.233197
44.61,0.231165
44.62,0.229137
44.63,0.227112
44.64,0.225091
44.65,0.223073
44.66,0.221059
44.67,0.219049
44.68,0.217042
44.69,0.215039
44.7,0.213039
44.71,0.211043
44.72,0.209051
44.73,0.207062
44.74,0.205077
44.75,0.203095
44.76,0.201118
44.77,0.199143
44.78,0.197173
44.79,0.195206
44.8,0.193243
44.81,0.191284
44.82,0.189328
44.83,0.187376
44.84,0.185427
44.85,0.183483
44.86,0.181542
44.87,0.179605
44.88,0.177672
44.89,0.175742
44.9,0.173816
44.91,0.171894
44.92,0.169976
44.93,0.168061
44.94,0.16615
44.95,0.164243
44.96,0.16234
44.97,0.160441
44.98,0.158545
44.99,0.156654
45,0.154766
45.01,0.152882
45.02,0.151002
45.03,0.149125
45.04,0.147253
45.05,0.145384
45.06,0.143519
45.07,0.141658
45.08,0.139801
45.09,0.137948
45.1,0.136099
45.11,0.134254
45.12,0.132412
45.13,0.130575
45.14,0.128741
45.15,0.126912
45.16,0.125086
45.17,0.123264
45.18,0.121446
45.19,0.119632
45.2,0.117822
45.21,0.116016
45.22,0.114214
45.23,0.112416
45.24,0.110622
45.25,0.108832
45.26,0.107046
45.27,0.105264
45.28,0.103486
45.29,0.101712
45.3,0.0999416
45.31,0.0981755
45.32,0.0964135
45.33,0.0946555
45.34,0.0929015
45.35,0.0911515
45.36,0.0894056
45.37,0.0876637
45.38,0.0859259
45.39,0.0841921
45.4,0.0824624
45.41,0.0807368
45.42,0.0790152
45.43,0.0772977
45.44,0.0755843
45.45,0.073875
45.46,0.0721697
45.47,0.0704686
45.48,0.0687716
45.49,0.0670786
45.5,0.0653898
45.51,0.0637051
45.52,0.0620245
45.53,0.060348
45.54,0.0586756
45.55,0.0570074
45.56,0.0553433
45.57,0.0536834
45.58,0.0520276
45.59,0.0503759
45.6,0.0487284
45.61,0.047085
45.62,0.0454458
45.63,0.0438108
45.64,0.0421799
45.65,0.0405532
45.66,0.0389306
45.67,0.0373123
45.68,0.0356981
45.69,0.0340881
45.7,0.0324823
45.71,0.0308807
45.72,0.0292833
45.73,0.02769
45.74,0.026101
45.75,0.0245162
45.76,0.0229356
45.77,0.0213592
45.78,0.019787
45.79,0.018219
45.8,0.0166553
45.81,0.0150957
45.82,0.0135404
45.83,0.0119894
45.84,0.0104425
45.85,0.0088999
45.86,0.00736153
45.87,0.00582739
45.88,0.0042975
45.89,0.00277185
45.9,0.00125045
45.91,-0.000266695
45.92,-0.00177959
45.93,-0.00328823
45.94,-0.00479262
45.95,-0.00629274
45.96,-0.00778861
45.97,-0.00928021
45.98,-0.0107675
45.99,-0.0122506
46,-0.0137294
46.01,-0.0152039
46.02,-0.0166742
46.03,-0.0181401
46.04,-0.0196018
46.05,-0.0210592
46.06,-0.0225124
46.07,-0.0239612
46.08,-0.0254058
46.09,-0.0268461
46.1,-0.028282
46.11,-0.0297137
46.12,-0.0311411
46.13,-0.0325642
46.14,-0.0339831
46.15,-0.0353976
46.16,-0.0368078
46.17,-0.0382137
46.18,-0.0396153
46.19,-0.0410126
46.2,-0.0424057
46.21,-0.0437944
46.22,-0.0451788
46.23,-0.0465589
46.24,-0.0479347
46.25,-0.0493062
46.26,-0.0506734
46.27,-0.0520362
46.28,-0.0533948
46.29,-0.054749
46.3,-0.056099
46.31,-0.0574446
46.32,-0.0587859
46.33,-0.0601229
46.34,-0.0614556
46.35,-0.062784
46.36,-0.064108
46.37,-0.0654278
46.38,-0.0667432
46.39,-0.0680543
46.4,-0.0693611
46.41,-0.0706636
46.42,-0.0719618
46.43,-0.0732556
46.44,-0.0745451
46.45,-0.0758304
46.46,-0.0771113
46.47,-0.0783879
46.48,-0.0796601
46.49,-0.0809281
46.5,-0.0821917
46.51,-0.083451
46.52,-0.0847061
46.53,-0.0859568
46.54,-0.0872031
46.55,-0.0884452
46.56,-0.089683
46.57,-0.0909164
46.58,-0.0921455
46.59,-0.0933704
46.6,-0.0945909
46.61,-0.0958071
46.62,-0.097019
46.63,-0.0982266
46.64,-0.0994299
46.65,-0.100629
46.66,-0.101824
46.67,-0.103014
46.68,-0.1042
46.69,-0.105382
46.7,-0.106559
46.71,-0.107732
46.72,-0.108901
46.73,-0.110066
46.74,-0.111226
46.75,-0.112382
46.76,-0.113534
46.77,-0.114681
46.78,-0.115824
46.79,-0.116963
46.8,-0.118098
46.81,-0.119228
46.82,-0.120354
46.83,-0.121476
46.84,-0.122593
46.85,-0.123706
46.86,-0.124815
46.87,-0.12592
46.88,-0.12702
46.89,-0.128116
46.9,-0.129208
46.91,-0.130295
46.92,-0.131378
46.93,-0.132457
46.94,-0.133532
46.95,-0.134603
46.96,-0.135669
46.97,-0.136731
46.98,-0.137789
46.99,-0.138842
47,-0.139891
47.01,-0.140936
47.02,-0.141977
47.03,-0.143014
47.04,-0.144046
47.05,-0.145074
47.06,-0.146098
47.07,-0.147117
47.08,-0.148133
47.09,-0.149144
47.1,-0.150151
47.11,-0.151154
47.12,-0.152152
47.13,-0.153147
47.14,-0.154137
47.15,-0.155123
47.16,-0.156104
47.17,-0.157082
47.18,-0.158055
47.19,-0.159024
47.2,-0.159989
47.21,-0.16095
47.22,-0.161907
47.23,-0.162859
47.24,-0.163808
47.25,-0.164752
47.26,-0.165692
47.27,-0.166627
47.28,-0.167559
47.29,-0.168487
47.3,-0.16941
47.31,-0.170329
47.32,-0.171244
47.33,-0.172155
47.34,-0.173062
47.35,-0.173965
47.36,-0.174863
47.37,-0.175758
47.38,-0.176648
47.39,-0.177534
47.4,-0.178416
47.41,-0.179294
47.42,-0.180168
47.43,-0.181038
47.44,-0.181904
47.45,-0.182766
47.46,-0.183623
47.47,-0.184477
47.48,-0.185326
47.49,-0.186172
47.5,-0.187013
47.51,-0.18785
47.52,-0.188683
47.53,-0.189513
47.54,-0.190338
47.55,-0.191159
47.56,-0.191976
47.57,-0.192789
47.58,-0.193598
47.59,-0.194403
47.6,-0.195204
47.61,-0.196001
47.62,-0.196794
47.63,-0.197583
47.64,-0.198368
47.65,-0.199149
47.66,-0.199926
47.67,-0.200699
47.68,-0.201468
47.69,-0.202233
47.7,-0.202995
47.71,-0.203752
47.72,-0.204505
47.73,-0.205255
47.74,-0.206
47.75,-0.206742
47.76,-0.207479
47.77,-0.208213
47.78,-0.208943
47.79,-0.209668
47.8,-0.21039
47.81,-0.211108
47.82,-0.211823
47.83,-0.212533
47.84,-0.213239
47.85,-0.213942
47.86,-0.214641
47.87,-0.215336
47.88,-0.216027
47.89,-0.216714
47.9,-0.217397
47.91,-0.218077
47.92,-0.218752
47.93,-0.219424
47.94,-0.220092
47.95,-0.220756
47.96,-0.221417
47.97,-0.222074
47.98,-0.222726
47.99,-0.223376
48,-0.224021
48.01,-0.224662
48.02,-0.2253
48.03,-0.225934
48.04,-0.226565
48.05,-0.227191
48.06,-0.227814
48.07,-0.228433
48.08,-0.229049
48.09,-0.22966
48.1,-0.230268
48.11,-0.230873
48.12,-0.231473
48.13,-0.23207
48.14,-0.232664
48.15,-0.233253
48.16,-0.233839
48.17,-0.234422
48.18,-0.235
48.19,-0.235575
48.2,-0.236147
48.21,-0.236715
48.22,-0.237279
48.23,-0.237839
48.24,-0.238396
48.25,-0.23895
48.26,-0.2395
48.27,-0.240046
48.28,-0.240589
48.29,-0.241128
48.3,-0.241663
48.31,-0.242195
48.32,-0.242724
48.33,-0.243249
48.34,-0.24377
48.35,-0.244288
48.36,-0.244803
48.37,-0.245314
48.38,-0.245821
48.39,-0.246325
48.4,-0.246826
48.41,-0.247323
48.42,-0.247817
48.43,-0.248307
48.44,-0.248794
48.45,-0.249277
48.46,-0.249757
48.47,-0.250233
48.48,-0.250706
48.49,-0.251176
48.5,-0.251642
48.51,-0.252105
48.52,-0.252565
48.53,-0.253021
48.54,-0.253474
48.55,-0.253924
48.56,-0.25437
48.57,-0.254813
48.58,-0.255252
48.59,-0.255688
48.6,-0.256121
48.61,-0.256551
48.62,-0.256977
48.63,-0.257401
48.64,-0.25782
48.65,-0.258237
48.66,-0.25865
48.67,-0.259061
48.68,-0.259468
48.69,-0.259871
48.7,-0.260272
48.71,-0.260669
48.72,-0.261063
48.73,-0.261454
48.74,-0.261842
48.75,-0.262226
48.76,-0.262608
48.77,-0.262986
48.78,-0.263361
48.79,-0.263733
48.8,-0.264102
48.81,-0.264468
48.82,-0.264831
48.83,-0.265191
48.84,-0.265547
48.85,-0.265901
48.86,-0.266251
48.87,-0.266599
48.88,-0.266943
48.89,-0.267285
48.9,-0.267623
48.91,-0.267958
48.92,-0.268291
48.93,-0.26862
48.94,-0.268947
48.95,-0.26927
48.96,-0.26959
48.97,-0.269908
48.98,-0.270223
48.99,-0.270534
49,-0.270843
49.01,-0.271149
49.02,-0.271452
49.03,-0.271752
49.04,-0.272049
49.05,-0.272344
49.06,-0.272635
49.07,-0.272924
49.08,-0.27321
49.09,-0.273493
49.1,-0.273773
49.11,-0.27405
49.12,-0.274325
49.13,-0.274597
49.14,-0.274866
49.15,-0.275132
49.16,-0.275396
49.17,-0.275656
49.18,-0.275914
49.19,-0.27617
49.2,-0.276423
49.21,-0.276672
49.22,-0.27692
49.23,-0.277164
49.24,-0.277406
49.25,-0.277646
49.26,-0.277882
49.27,-0.278116
49.28,-0.278348
49.29,-0.278576
49.3,-0.278803
49.31,-0.279026
49.32,-0.279247
49.33,-0.279466
49.34,-0.279682
49.35,-0.279895
49.36,-0.280106
49.37,-0.280314
49.38,-0.28052
49.39,-0.280723
49.4,-0.280924
49.41,-0.281122
49.42,-0.281318
49.43,-0.281512
49.44,-0.281703
49.45,-0.281891
49.46,-0.282077
49.47,-0.282261
49.48,-0.282443
49.49,-0.282621
49.5,-0.282798
49.51,-0.282972
49.52,-0.283144
49.53,-0.283314
49.54,-0.283481
49.55,-0.283646
49.56,-0.283808
49.57,-0.283968
49.58,-0.284126
49.59,-0.284282
49.6,-0.284436
49.61,-0.284587
49.62,-0.284736
49.63,-0.284883
49.64,-0.285027
49.65,-0.285169
49.66,-0.28531
49.67,-0.285448
49.68,-0.285583
49.69,-0.285717
49.7,-0.285849
49.71,-0.285978
49.72,-0.286105
49.73,-0.28623
49.74,-0.286353
49.75,-0.286474
49.76,-0.286593
49.77,-0.28671
49.78,-0.286825
49.79,-0.286938
49.8,-0.287048
49.81,-0.287157
49.82,-0.287264
49.83,-0.287369
49.84,-0.287471
49.85,-0.287572
49.86,-0.287671
49.87,-0.287768
49.88,-0.287863
49.89,-0.287956
49.9,-0.288047
49.91,-0.288136
49.92,-0.288224
49.93,-0.288309
49.94,-0.288393
49.95,-0.288475
49.96,-0.288555
49.97,-0.288633
49.98,-0.28871
49.99,-0.288784
50,-0.288857
50.01,-0.288928
50.02,-0.288997
50.03,-0.289065
50.04,-0.289131
50.05,-0.289195
50.06,-0.289257
50.07,-0.289318
50.08,-0.289377
50.09,-0.289434
50.1,-0.28949
50.11,-0.289544
50.12,-0.289597
50.13,-0.289647
50.14,-0.289697
50.15,-0.289744
50.16,-0.28979
50.17,-0.289835
50.18,-0.289878
50.19,-0.289919
50.2,-0.289959
50.21,-0.289997
50.22,-0.290034
50.23,-0.29007
50.24,-0.290103
50.25,-0.290136
50.26,-0.290167
50.27,-0.290196
50.28,-0.290224
50.29,-0.290251
50.3,-0.290276
50.31,-0.2903
50.32,-0.290323
50.33,-0.290344
50.34,-0.290363
50.35,-0.290382
50.36,-0.290399
50.37,-0.290415
50.38,-0.290429
50.39,-0.290442
50.4,-0.290454
50.41,-0.290465
50.42,-0.290474
50.43,-0.290483
50.44,-0.290489
50.45,-0.290495
50.46,-0.2905
50.47,-0.290503
50.48,-0.290505
50.49,-0.290506
50.5,-0.290506
50.51,-0.290505
50.52,-0.290503
50.53,-0.290499
50.54,-0.290495
50.55,-0.290489
50.56,-0.290482
50.57,-0.290474
50.58,-0.290466
50.59,-0.290456
50.6,-0.290445
50.61,-0.290433
50.62,-0.29042
50.63,-0.290406
50.64,-0.290391
50.65,-0.290376
50.66,-0.290359
50.67,-0.290341
50.68,-0.290323
50.69,-0.290303
50.7,-0.290283
50.71,-0.290262
50.72,-0.29024
50.73,-0.290217
50.74,-0.290193
50.75,-0.290169
50.76,-0.290143
50.77,-0.290117
50.78,-0.29009
50.79,-0.290062
50.8,-0.290034
50.81,-0.290005
50.82,-0.289975
50.83,-0.289944
50.84,-0.289913
50.85,-0.289881
50.86,-0.289848
50.87,-0.289815
50.88,-0.289781
50.89,-0.289746
50.9,-0.289711
50.91,-0.289675
50.92,-0.289638
50.93,-0.289601
50.94,-0.289563
50.95,-0.289525
50.96,-0.289487
50.97,-0.289447
50.98,-0.289407
50.99,-0.289367
51,-0.289326
51.01,-0.289285
51.02,-0.289243
51.03,-0.289201
51.04,-0.289158
51.05,-0.289115
51.06,-0.289072
51.07,-0.289028
51.08,-0.288984
51.09,-0.288939
51.1,-0.288894
51.11,-0.288849
51.12,-0.288803
51.13,-0.288757
51.14,-0.288711
51.15,-0.288664
51.16,-0.288617
51.17,-0.28857
51.18,-0.288522
51.19,-0.288475
51.2,-0.288427
51.21,-0.288379
51.22,-0.28833
51.23,-0.288282
51.24,-0.288233
51.25,-0.288184
51.26,-0.288135
51.27,-0.288086
51.28,-0.288037
51.29,-0.287988
51.3,-0.287938
51.31,-0.287889
51.32,-0.287839
51.33,-0.287789
51.34,-0.287739
51.35,-0.28769
51.36,-0.28764
51.37,-0.28759
51.38,-0.28754
51.39,-0.287491
51.4,-0.287441
51.41,-0.287391
51.42,-0.287342
51.43,-0.287292
51.44,-0.287243
51.45,-0.287193
51.46,-0.287144
51.47,-0.287095
51.48,-0.287046
51.49,-0.286997
51.5,-0.286948
51.51,-0.2869
51.52,-0.286851
51.53,-0.286803
51.54,-0.286755
51.55,-0.286708
51.56,-0.28666
51.57,-0.286613
51.58,-0.286566
51.59,-0.28652
51.6,-0.286473
51.61,-0.286427
51.62,-0.286382
51.63,-0.286336
51.64,-0.286291
51.65,-0.286247
51.66,-0.286202
51.67,-0.286158
51.68,-0.286115
51.69,-0.286072
51.7,-0.286029
51.71,-0.285987
51.72,-0.285945
51.73,-0.285904
51.74,-0.285863
51.75,-0.285822
51.76,-0.285783
51.77,-0.285743
51.78,-0.285704
51.79,-0.285666
51.8,-0.285628
51.81,-0.285591
51.82,-0.285555
51.83,-0.285519
51.84,-0.285483
51.85,-0.285448
51.86,-0.285414
51.87,-0.285381
51.88,-0.285348
51.89,-0.285316
51.9,-0.285284
51.91,-0.285253
51.92,-0.285223
51.93,-0.285194
51.94,-0.285165
51.95,-0.285137
51.96,-0.28511
51.97,-0.285083
51.98,-0.285058
51.99,-0.285033
52,-0.285009
52.01,-0.284986
52.02,-0.284963
52.03,-0.284942
52.04,-0.284921
52.05,-0.284901
52.06,-0.284882
52.07,-0.284864
52.08,-0.284847
52.09,-0.284831
52.1,-0.284815
52.11,-0.284801
52.12,-0.284787
52.13,-0.284775
52.14,-0.284763
52.15,-0.284753
52.16,-0.284743
52.17,-0.284735
52.18,-0.284728
52.19,-0.284721
52.2,-0.284716
52.21,-0.284711
52.22,-0.284708
52.23,-0.284706
52.24,-0.284705
52.25,-0.284705
52.26,-0.284706
52.27,-0.284709
52.28,-0.284712
52.29,-0.284717
52.3,-0.284723
52.31,-0.28473
52.32,-0.284738
52.33,-0.284747
52.34,-0.284758
52.35,-0.28477
52.36,-0.284783
52.37,-0.284797
52.38,-0.284813
52.39,-0.28483
52.4,-0.284848
52.41,-0.284868
52.42,-0.284889
52.43,-0.284911
52.44,-0.284934
52.45,-0.284959
52.46,-0.284986
52.47,-0.285013
52.48,-0.285042
52.49,-0.285073
52.5,-0.285104
52.51,-0.285138
52.52,-0.285172
52.53,-0.285209
52.54,-0.285246
52.55,-0.285285
52.56,-0.285326
52.57,-0.285368
52.58,-0.285411
52.59,-0.285456
52.6,-0.285503
52.61,-0.285551
52.62,-0.285601
52.63,-0.285652
52.64,-0.285705
52.65,-0.285759
52.66,-0.285815
52.67,-0.285873
52.68,-0.285932
52.69,-0.285993
52.7,-0.286055
52.71,-0.286119
52.72,-0.286185
52.73,-0.286253
52.74,-0.286322
52.75,-0.286393
52.76,-0.286465
52.77,-0.28654
52.78,-0.286616
52.79,-0.286693
52.8,-0.286773
52.81,-0.286854
52.82,-0.286937
52.83,-0.287022
52.84,-0.287109
52.85,-0.287197
52.86,-0.287287
52.87,-0.28738
52.88,-0.287473
52.89,-0.287569
52.9,-0.287667
52.91,-0.287766
52.92,-0.287868
52.93,-0.287971
52.94,-0.288076
52.95,-0.288183
52.96,-0.288293
52.97,-0.288404
52.98,-0.288516
52.99,-0.288631
53,-0.288748
53.01,-0.288867
53.02,-0.288988
53.03,-0.289111
53.04,-0.289236
53.05,-0.289362
53.06,-0.289491
53.07,-0.289622
53.08,-0.289755
53.09,-0.28989
53.1,-0.290027
53.11,-0.290167
53.12,-0.290308
53.13,-0.290451
53.14,-0.290597
53.15,-0.290745
53.16,-0.290894
53.17,-0.291046
53.18,-0.2912
53.19,-0.291357
53.2,-0.291515
53.21,-0.291676
53.22,-0.291838
53.23,-0.292003
53.24,-0.292171
53.25,-0.29234
53.26,-0.292512
53.27,-0.292686
53.28,-0.292862
53.29,-0.29304
53.3,-0.293221
53.31,-0.293404
53.32,-0.293589
53.33,-0.293777
53.34,-0.293967
53.35,-0.294159
53.36,-0.294354
53.37,-0.29455
53.38,-0.29475
53.39,-0.294951
53.4,-0.295155
53.41,-0.295362
53.42,-0.29557
53.43,-0.295781
53.44,-0.295995
53.45,-0.296211
53.46,-0.296429
53.47,-0.29665
53.48,-0.296873
53.49,-0.297099
53.5,-0.297327
53.51,-0.297558
53.52,-0.297791
53.53,-0.298026
53.54,-0.298265
53.55,-0.298505
53.56,-0.298748
53.57,-0.298994
53.58,-0.299242
53.59,-0.299493
53.6,-0.299746
53.61,-0.300002
53.62,-0.30026
53.63,-0.300521
53.64,-0.300785
53.65,-0.301051
53.66,-0.30132
53.67,-0.301591
53.68,-0.301865
53.69,-0.302141
53.7,-0.302421
53.71,-0.302703
53.72,-0.302987
53.73,-0.303274
53.74,-0.303564
53.75,-0.303857
53.76,-0.304152
53.77,-0.30445
53.78,-0.30475
53.79,-0.305054
53.8,-0.30536
53.81,-0.305669
53.82,-0.30598
53.83,-0.306294
53.84,-0.306611
53.85,-0.306931
53.86,-0.307254
53.87,-0.307579
53.88,-0.307907
53.89,-0.308238
53.9,-0.308571
53.91,-0.308908
53.92,-0.309247
53.93,-0.309589
53.94,-0.309934
53.95,-0.310282
53.96,-0.310633
53.97,-0.310986
53.98,-0.311342
53.99,-0.311702
54,-0.312064
54.01,-0.312429
54.02,-0.312796
54.03,-0.313167
54.04,-0.313541
54.05,-0.313917
54.06,-0.314297
54.07,-0.314679
54.08,-0.315064
54.09,-0.315453
54.1,-0.315844
54.11,-0.316238
54.12,-0.316635
54.13,-0.317035
54.14,-0.317438
54.15,-0.317844
54.16,-0.318253
54.17,-0.318665
54.18,-0.31908
54.19,-0.319498
54.2,-0.319919
54.21,-0.320343
54.22,-0.32077
54.23,-0.3212
54.24,-0.321633
54.25,-0.322069
54.26,-0.322508
54.27,-0.322951
54.28,-0.323396
54.29,-0.323844
54.3,-0.324296
54.31,-0.324751
54.32,-0.325208
54.33,-0.325669
54.34,-0.326133
54.35,-0.3266
54.36,-0.32707
54.37,-0.327543
54.38,-0.328019
54.39,-0.328499
54.4,-0.328981
54.41,-0.329467
54.42,-0.329956
54.43,-0.330448
54.44,-0.330943
54.45,-0.331441
54.46,-0.331943
54.47,-0.332448
54.48,-0.332955
54.49,-0.333466
54.5,-0.333981
54.51,-0.334498
54.52,-0.335019
54.53,-0.335543
54.54,-0.33607
54.55,-0.3366
54.56,-0.337134
54.57,-0.33767
54.58,-0.33821
54.59,-0.338754
54.6,-0.3393
54.61,-0.33985
54.62,-0.340403
54.63,-0.340959
54.64,-0.341518
54.65,-0.342081
54.66,-0.342647
54.67,-0.343217
54.68,-0.343789
54.69,-0.344365
54.7,-0.344944
54.71,-0.345527
54.72,-0.346113
54.73,-0.346702
54.74,-0.347294
54.75,-0.34789
54.76,-0.348489
54.77,-0.349091
54.78,-0.349697
54.79,-0.350306
54.8,-0.350918
54.81,-0.351534
54.82,-0.352153
54.83,-0.352775
54.84,-0.353401
54.85,-0.35403
54.86,-0.354663
54.87,-0.355299
54.88,-0.355938
54.89,-0.35658
54.9,-0.357226
54.91,-0.357876
54.92,-0.358528
54.93,-0.359184
54.94,-0.359844
54.95,-0.360507
54.96,-0.361173
54.97,-0.361843
54.98,-0.362516
54.99,-0.363192
55,-0.363872
55.01,-0.364556
55.02,-0.365242
55.03,-0.365933
55.04,-0.366626
55.05,-0.367323
55.06,-0.368024
55.07,-0.368728
55.08,-0.369435
55.09,-0.370146
55.1,-0.37086
55.11,-0.371578
55.12,-0.372299
55.13,-0.373023
55.14,-0.373751
55.15,-0.374483
55.16,-0.375218
55.17,-0.375956
55.18,-0.376698
55.19,-0.377443
55.2,-0.378192
55.21,-0.378944
55.22,-0.3797
55.23,-0.380459
55.24,-0.381222
55.25,-0.381988
55.26,-0.382758
55.27,-0.383531
55.28,-0.384307
55.29,-0.385088
55.3,-0.385871
55.31,-0.386658
55.32,-0.387449
55.33,-0.388243
55.34,-0.38904
55.35,-0.389842
55.36,-0.390646
55.37,-0.391454
55.38,-0.392266
55.39,-0.393081
55.4,-0.3939
55.41,-0.394722
55.42,-0.395547
55.43,-0.396377
55.44,-0.397209
55.45,-0.398045
55.46,-0.398885
55.47,-0.399728
55.48,-0.400575
55.49,-0.401425
55.5,-0.402279
55.51,-0.403136
55.52,-0.403997
55.53,-0.404862
55.54,-0.40573
55.55,-0.406601
55.56,-0.407476
55.57,-0.408354
55.58,-0.409236
55.59,-0.410122
55.6,-0.411011
55.61,-0.411904
55.62,-0.4128
55.63,-0.413699
55.64,-0.414603
55.65,-0.415509
55.66,-0.41642
55.67,-0.417333
55.68,-0.418251
55.69,-0.419172
55.7,-0.420096
55.71,-0.421024
55.72,-0.421955
55.73,-0.42289
55.74,-0.423829
55.75,-0.424771
55.76,-0.425717
55.77,-0.426666
55.78,-0.427618
55.79,-0.428575
55.8,-0.429534
55.81,-0.430498
55.82,-0.431464
55.83,-0.432435
55.84,-0.433409
55.85,-0.434386
55.86,-0.435367
55.87,-0.436351
55.88,-0.437339
55.89,-0.438331
55.9,-0.439326
55.91,-0.440325
55.92,-0.441327
55.93,-0.442332
55.94,-0.443342
55.95,-0.444354
55.96,-0.445371
55.97,-0.44639
55.98,-0.447414
55.99,-0.44844
56,-0.449471
56.01,-0.450504
56.02,-0.451542
56.03,-0.452583
56.04,-0.453627
56.05,-0.454675
56.06,-0.455726
56.07,-0.456781
56.08,-0.45784
56.09,-0.458902
56.1,-0.459967
56.11,-0.461036
56.12,-0.462108
56.13,-0.463184
56.14,-0.464264
56.15,-0.465347
56.16,-0.466433
56.17,-0.467523
56.18,-0.468616
56.19,-0.469713
56.2,-0.470814
56.21,-0.471918
56.22,-0.473025
56.23,-0.474136
56.24,-0.47525
56.25,-0.476368
56.26,-0.477489
56.27,-0.478614
56.28,-0.479742
56.29,-0.480874
56.3,-0.482009
56.31,-0.483147
56.32,-0.484289
56.33,-0.485435
56.34,-0.486584
56.35,-0.487736
56.36,-0.488892
56.37,-0.490051
56.38,-0.491214
56.39,-0.49238
56.4,-0.49355
56.41,-0.494723
56.42,-0.495899
56.43,-0.497079
56.44,-0.498263
56.45,-0.499449
56.46,-0.500639
56.47,-0.501833
56.48,-0.50303
56.49,-0.50423
56.5,-0.505434
56.51,-0.506641
56.52,-0.507852
56.53,-0.509066
56.54,-0.510283
56.55,-0.511504
56.56,-0.512728
56.57,-0.513955
56.58,-0.515186
56.59,-0.51642
56.6,-0.517658
56.61,-0.518899
56.62,-0.520143
56.63,-0.521391
56.64,-0.522642
56.65,-0.523896
56.66,-0.525154
56.67,-0.526415
56.68,-0.527679
56.69,-0.528947
56.7,-0.530218
56.71,-0.531492
56.72,-0.53277
56.73,-0.534051
56.74,-0.535335
56.75,-0.536623
56.76,-0.537914
56.77,-0.539208
56.78,-0.540505
56.79,-0.541806
56.8,-0.54311
56.81,-0.544417
56.82,-0.545728
56.83,-0.547042
56.84,-0.548359
56.85,-0.549679
56.86,-0.551002
56.87,-0.552329
56.88,-0.553659
56.89,-0.554993
56.9,-0.556329
56.91,-0.557669
56.92,-0.559012
56.93,-0.560358
56.94,-0.561707
56.95,-0.56306
56.96,-0.564415
56.97,-0.565774
56.98,-0.567136
56.99,-0.568502
57,-0.56987
57.01,-0.571242
57.02,-0.572616
57.03,-0.573994
57.04,-0.575375
57.05,-0.57676
57.06,-0.578147
57.07,-0.579537
57.08,-0.580931
57.09,-0.582328
57.1,-0.583728
57.11,-0.585131
57.12,-0.586537
57.13,-0.587946
57.14,-0.589358
57.15,-0.590773
57.16,-0.592192
57.17,-0.593613
57.18,-0.595037
57.19,-0.596465
57.2,-0.597896
57.21,-0.599329
57.22,-0.600766
57.23,-0.602206
57.24,-0.603648
57.25,-0.605094
57.26,-0.606543
57.27,-0.607994
57.28,-0.609449
57.29,-0.610907
57.3,-0.612368
57.31,-0.613831
57.32,-0.615298
57.33,-0.616767
57.34,-0.61824
57.35,-0.619715
57.36,-0.621194
57.37,-0.622675
57.38,-0.62416
57.39,-0.625647
57.4,-0.627137
57.41,-0.62863
57.42,-0.630126
57.43,-0.631624
57.44,-0.633126
57.45,-0.634631
57.46,-0.636138
57.47,-0.637648
57.48,-0.639161
57.49,-0.640677
57.5,-0.642196
57.51,-0.643717
57.52,-0.645242
57.53,-0.646769
57.54,-0.648299
57.55,-0.649832
57.56,-0.651367
57.57,-0.652906
57.58,-0.654447
57.59,-0.65599
57.6,-0.657537
57.61,-0.659086
57.62,-0.660638
57.63,-0.662193
57.64,-0.663751
57.65,-0.665311
57.66,-0.666874
57.67,-0.668439
57.68,-0.670008
57.69,-0.671579
57.7,-0.673152
57.71,-0.674729
57.72,-0.676307
