dt,WRa
72.61,0.319869
72.62,0.319717
72.63,0.319564
72.64,0.319408
72.65,0.319251
72.66,0.319092
72.67,0.318931
72.68,0.318769
72.69,0.318605
72.7,0.318439
72.71,0.318272
72.72,0.318102
72.73,0.317931
72.74,0.317759
72.75,0.317584
72.76,0.317408
72.77,0.31723
72.78,0.31705
72.79,0.316869
72.8,0.316686
72.81,0.316501
72.82,0.316315
72.83,0.316127
72.84,0.315937
72.85,0.315746
72.86,0.315552
72.87,0.315357
72.88,0.315161
72.89,0.314962
72.9,0.314763
72.91,0.314561
72.92,0.314357
72.93,0.314152
72.94,0.313946
72.95,0.313737
72.96,0.313527
72.97,0.313316
72.98,0.313102
72.99,0.312887
73,0.31267
73.01,0.312452
73.02,0.312232
73.03,0.31201
73.04,0.311787
73.05,0.311562
73.06,0.311335
73.07,0.311107
73.08,0.310877
73.09,0.310645
73.1,0.310412
73.11,0.310177
73.12,0.30994
73.13,0.309702
73.14,0.309462
73.15,0.309221
73.16,0.308978
73.17,0.308733
73.18,0.308487
73.19,0.308239
73.2,0.307989
73.21,0.307738
73.22,0.307485
73.23,0.307231
73.24,0.306975
73.25,0.306717
73.26,0.306458
73.27,0.306197
73.28,0.305934
73.29,0.30567
73.3,0.305405
73.31,0.305137
73.32,0.304869
73.33,0.304598
73.34,0.304326
73.35,0.304053
73.36,0.303778
73.37,0.303501
73.38,0.303223
73.39,0.302943
73.4,0.302661
73.41,0.302378
73.42,0.302094
73.43,0.301808
73.44,0.30152
73.45,0.301231
73.46,0.30094
73.47,0.300648
73.48,0.300354
73.49,0.300058
73.5,0.299762
73.51,0.299463
73.52,0.299163
73.53,0.298862
73.54,0.298559
73.55,0.298254
73.56,0.297948
73.57,0.29764
73.58,0.297331
73.59,0.29702
73.6,0.296708
73.61,0.296395
73.62,0.29608
73.63,0.295763
73.64,0.295445
73.65,0.295125
73.66,0.294804
73.67,0.294481
73.68,0.294157
73.69,0.293832
73.7,0.293505
73.71,0.293176
73.72,0.292846
73.73,0.292515
73.74,0.292182
73.75,0.291847
73.76,0.291511
73.77,0.291174
73.78,0.290835
73.79,0.290495
73.8,0.290153
73.81,0.28981
73.82,0.289466
73.83,0.28912
73.84,0.288772
73.85,0.288424
73.86,0.288073
73.87,0.287722
73.88,0.287368
73.89,0.287014
73.9,0.286658
73.91,0.286301
73.92,0.285942
73.93,0.285582
73.94,0.28522
73.95,0.284857
73.96,0.284493
73.97,0.284127
73.98,0.28376
73.99,0.283392
74,0.283022
74.01,0.28265
74.02,0.282278
74.03,0.281904
74.04,0.281528
74.05,0.281152
74.06,0.280774
74.07,0.280394
74.08,0.280013
74.09,0.279631
74.1,0.279248
74.11,0.278863
74.12,0.278477
74.13,0.278089
74.14,0.277701
74.15,0.277311
74.16,0.276919
74.17,0.276526
74.18,0.276132
74.19,0.275737
74.2,0.27534
74.21,0.274942
74.22,0.274543
74.23,0.274142
74.24,0.27374
74.25,0.273337
74.26,0.272933
74.27,0.272527
74.28,0.27212
74.29,0.271712
74.3,0.271302
74.31,0.270891
74.32,0.270479
74.33,0.270066
74.34,0.269651
74.35,0.269235
74.36,0.268818
74.37,0.2684
74.38,0.26798
74.39,0.26756
74.4,0.267138
74.41,0.266714
74.42,0.26629
74.43,0.265864
74.44,0.265437
74.45,0.265009
74.46,0.26458
74.47,0.264149
74.48,0.263717
74.49,0.263285
74.5,0.26285
74.51,0.262415
74.52,0.261979
74.53,0.261541
74.54,0.261102
74.55,0.260662
74.56,0.260221
74.57,0.259778
74.58,0.259335
74.59,0.25889
74.6,0.258444
74.61,0.257997
74.62,0.257549
74.63,0.2571
74.64,0.25665
74.65,0.256198
74.66,0.255746
74.67,0.255292
74.68,0.254837
74.69,0.254381
74.7,0.253924
74.71,0.253466
74.72,0.253006
74.73,0.252546
74.74,0.252084
74.75,0.251622
74.76,0.251158
74.77,0.250693
74.78,0.250227
74.79,0.249761
74.8,0.249293
74.81,0.248824
74.82,0.248353
74.83,0.247882
74.84,0.24741
74.85,0.246937
74.86,0.246463
74.87,0.245987
74.88,0.245511
74.89,0.245033
74.9,0.244555
74.91,0.244076
74.92,0.243595
74.93,0.243114
74.94,0.242631
74.95,0.242148
74.96,0.241663
74.97,0.241178
74.98,0.240691
74.99,0.240204
75,0.239715
75.01,0.239226
75.02,0.238736
75.03,0.238244
75.04,0.237752
75.05,0.237259
75.06,0.236764
75.07,0.236269
75.08,0.235773
75.09,0.235276
75.1,0.234778
75.11,0.234279
75.12,0.233779
75.13,0.233278
75.14,0.232777
75.15,0.232274
75.16,0.23177
75.17,0.231266
75.18,0.230761
75.19,0.230254
75.2,0.229747
75.21,0.229239
75.22,0.22873
75.23,0.228221
75.24,0.22771
75.25,0.227198
75.26,0.226686
75.27,0.226173
75.28,0.225659
75.29,0.225144
75.3,0.224628
75.31,0.224111
75.32,0.223594
75.33,0.223075
75.34,0.222556
75.35,0.222036
75.36,0.221515
75.37,0.220994
75.38,0.220471
75.39,0.219948
75.4,0.219424
75.41,0.218899
75.42,0.218374
75.43,0.217847
75.44,0.21732
75.45,0.216792
75.46,0.216263
75.47,0.215734
75.48,0.215204
75.49,0.214673
75.5,0.214141
75.51,0.213608
75.52,0.213075
75.53,0.212541
75.54,0.212006
75.55,0.211471
75.56,0.210935
75.57,0.210398
75.58,0.20986
75.59,0.209322
75.6,0.208783
75.61,0.208243
75.62,0.207702
75.63,0.207161
75.64,0.20662
75.65,0.206077
75.66,0.205534
75.67,0.20499
75.68,0.204445
75.69,0.2039
75.7,0.203354
75.71,0.202808
75.72,0.202261
75.73,0.201713
75.74,0.201164
75.75,0.200615
75.76,0.200066
75.77,0.199515
75.78,0.198964
75.79,0.198413
75.8,0.197861
75.81,0.197308
75.82,0.196754
75.83,0.1962
75.84,0.195646
75.85,0.195091
75.86,0.194535
75.87,0.193979
75.88,0.193422
75.89,0.192864
75.9,0.192306
75.91,0.191748
75.92,0.191189
75.93,0.190629
75.94,0.190069
75.95,0.189508
75.96,0.188947
75.97,0.188385
75.98,0.187822
75.99,0.18726
76,0.186696
76.01,0.186132
76.02,0.185568
76.03,0.185003
76.04,0.184438
76.05,0.183872
76.06,0.183305
76.07,0.182739
76.08,0.182171
76.09,0.181603
76.1,0.181035
76.11,0.180467
76.12,0.179897
76.13,0.179328
76.14,0.178758
76.15,0.178187
76.16,0.177616
76.17,0.177045
76.18,0.176473
76.19,0.175901
76.2,0.175328
76.21,0.174755
76.22,0.174182
76.23,0.173608
76.24,0.173034
76.25,0.172459
76.26,0.171884
76.27,0.171309
76.28,0.170733
76.29,0.170157
76.3,0.16958
76.31,0.169004
76.32,0.168426
76.33,0.167849
76.34,0.167271
76.35,0.166693
76.36,0.166114
76.37,0.165535
76.38,0.164956
76.39,0.164376
76.4,0.163797
76.41,0.163216
76.42,0.162636
76.43,0.162055
76.44,0.161474
76.45,0.160893
76.46,0.160311
76.47,0.159729
76.48,0.159147
76.49,0.158564
76.5,0.157982
76.51,0.157399
76.52,0.156815
76.53,0.156232
76.54,0.155648
76.55,0.155064
76.56,0.15448
76.57,0.153895
76.58,0.153311
76.59,0.152726
76.6,0.15214
76.61,0.151555
76.62,0.15097
76.63,0.150384
76.64,0.149798
76.65,0.149212
76.66,0.148625
76.67,0.148039
76.68,0.147452
76.69,0.146865
76.7,0.146278
76.71,0.145691
76.72,0.145104
76.73,0.144516
76.74,0.143929
76.75,0.143341
76.76,0.142753
76.77,0.142165
76.78,0.141577
76.79,0.140988
76.8,0.1404
76.81,0.139811
76.82,0.139223
76.83,0.138634
76.84,0.138045
76.85,0.137456
76.86,0.136867
76.87,0.136278
76.88,0.135689
76.89,0.1351
76.9,0.13451
76.91,0.133921
76.92,0.133331
76.93,0.132742
76.94,0.132152
76.95,0.131563
76.96,0.130973
76.97,0.130384
76.98,0.129794
76.99,0.129204
77,0.128615
77.01,0.128025
77.02,0.127435
77.03,0.126845
77.04,0.126256
77.05,0.125666
77.06,0.125076
77.07,0.124487
77.08,0.123897
77.09,0.123307
77.1,0.122718
77.11,0.122128
77.12,0.121538
77.13,0.120949
77.14,0.12036
77.15,0.11977
77.16,0.119181
77.17,0.118592
77.18,0.118002
77.19,0.117413
77.2,0.116824
77.21,0.116235
77.22,0.115647
77.23,0.115058
77.24,0.114469
77.25,0.113881
77.26,0.113292
77.27,0.112704
77.28,0.112116
77.29,0.111528
77.3,0.11094
77.31,0.110352
77.32,0.109764
77.33,0.109177
77.34,0.108589
77.35,0.108002
77.36,0.107415
77.37,0.106828
77.38,0.106241
77.39,0.105655
77.4,0.105069
77.41,0.104482
77.42,0.103896
77.43,0.103311
77.44,0.102725
77.45,0.102139
77.46,0.101554
77.47,0.100969
77.48,0.100385
77.49,0.0998
77.5,0.0992157
77.51,0.0986316
77.52,0.0980477
77.53,0.0974641
77.54,0.0968808
77.55,0.0962977
77.56,0.0957148
77.57,0.0951322
77.58,0.0945499
77.59,0.0939678
77.6,0.093386
77.61,0.0928045
77.62,0.0922233
77.63,0.0916424
77.64,0.0910617
77.65,0.0904814
77.66,0.0899013
77.67,0.0893216
77.68,0.0887422
77.69,0.0881631
77.7,0.0875843
77.71,0.0870059
77.72,0.0864277
77.73,0.08585
77.74,0.0852725
77.75,0.0846954
77.76,0.0841187
77.77,0.0835423
77.78,0.0829662
77.79,0.0823906
77.8,0.0818153
77.81,0.0812404
77.82,0.0806658
77.83,0.0800916
77.84,0.0795179
77.85,0.0789445
77.86,0.0783715
77.87,0.0777989
77.88,0.0772267
77.89,0.0766549
77.9,0.0760836
77.91,0.0755127
77.92,0.0749421
77.93,0.0743721
77.94,0.0738024
77.95,0.0732332
77.96,0.0726644
77.97,0.0720961
77.98,0.0715282
77.99,0.0709608
78,0.0703939
78.01,0.0698274
78.02,0.0692614
78.03,0.0686958
78.04,0.0681308
78.05,0.0675662
78.06,0.0670021
78.07,0.0664385
78.08,0.0658754
78.09,0.0653128
78.1,0.0647507
78.11,0.0641891
78.12,0.0636281
78.13,0.0630675
78.14,0.0625075
78.15,0.061948
78.16,0.061389
78.17,0.0608306
78.18,0.0602727
78.19,0.0597154
78.2,0.0591586
78.21,0.0586024
78.22,0.0580467
78.23,0.0574916
78.24,0.056937
78.25,0.0563831
78.26,0.0558297
78.27,0.0552769
78.28,0.0547246
78.29,0.054173
78.3,0.053622
78.31,0.0530715
78.32,0.0525217
78.33,0.0519724
78.34,0.0514238
78.35,0.0508758
78.36,0.0503284
78.37,0.0497817
78.38,0.0492355
78.39,0.04869
78.4,0.0481452
78.41,0.047601
78.42,0.0470574
78.43,0.0465145
78.44,0.0459722
78.45,0.0454306
78.46,0.0448896
78.47,0.0443494
78.48,0.0438097
78.49,0.0432708
78.5,0.0427326
78.51,0.042195
78.52,0.0416581
78.53,0.0411219
78.54,0.0405864
78.55,0.0400516
78.56,0.0395175
78.57,0.0389842
78.58,0.0384515
78.59,0.0379195
78.6,0.0373883
78.61,0.0368578
78.62,0.036328
78.63,0.035799
78.64,0.0352707
78.65,0.0347431
78.66,0.0342163
78.67,0.0336902
78.68,0.0331649
78.69,0.0326403
78.7,0.0321165
78.71,0.0315935
78.72,0.0310712
78.73,0.0305497
78.74,0.030029
78.75,0.0295091
78.76,0.02899
78.77,0.0284716
78.78,0.027954
78.79,0.0274373
78.8,0.0269213
78.81,0.0264061
78.82,0.0258918
78.83,0.0253783
78.84,0.0248655
78.85,0.0243536
78.86,0.0238426
78.87,0.0233323
78.88,0.0228229
78.89,0.0223143
78.9,0.0218066
78.91,0.0212997
78.92,0.0207936
78.93,0.0202884
78.94,0.0197841
78.95,0.0192806
78.96,0.018778
78.97,0.0182762
78.98,0.0177753
78.99,0.0172753
79,0.0167762
79.01,0.0162779
79.02,0.0157806
79.03,0.0152841
79.04,0.0147885
79.05,0.0142938
79.06,0.0138
79.07,0.0133072
79.08,0.0128152
79.09,0.0123241
79.1,0.011834
79.11,0.0113447
79.12,0.0108564
79.13,0.010369
79.14,0.00988255
79.15,0.00939702
79.16,0.00891243
79.17,0.00842877
79.18,0.00794606
79.19,0.0074643
79.2,0.00698349
79.21,0.00650363
79.22,0.00602472
79.23,0.00554678
79.24,0.0050698
79.25,0.00459379
79.26,0.00411875
79.27,0.00364469
79.28,0.0031716
79.29,0.00269949
79.3,0.00222837
79.31,0.00175824
79.32,0.00128909
79.33,0.000820946
79.34,0.000353797
79.35,-0.00011235
79.36,-0.000577493
79.37,-0.00104163
79.38,-0.00150475
79.39,-0.00196686
79.4,-0.00242795
79.41,-0.00288802
79.42,-0.00334706
79.43,-0.00380507
79.44,-0.00426206
79.45,-0.00471801
79.46,-0.00517292
79.47,-0.00562679
79.48,-0.00607961
79.49,-0.00653139
79.5,-0.00698212
79.51,-0.00743179
79.52,-0.00788041
79.53,-0.00832797
79.54,-0.00877446
79.55,-0.00921989
79.56,-0.00966425
79.57,-0.0101075
79.58,-0.0105497
79.59,-0.0109909
79.6,-0.0114309
79.61,-0.0118699
79.62,-0.0123078
79.63,-0.0127445
79.64,-0.0131802
79.65,-0.0136148
79.66,-0.0140483
79.67,-0.0144807
79.68,-0.014912
79.69,-0.0153422
79.7,-0.0157712
79.71,-0.0161992
79.72,-0.016626
79.73,-0.0170517
79.74,-0.0174763
79.75,-0.0178998
79.76,-0.0183221
79.77,-0.0187433
79.78,-0.0191634
79.79,-0.0195823
79.8,-0.0200001
79.81,-0.0204167
79.82,-0.0208322
79.83,-0.0212465
79.84,-0.0216597
79.85,-0.0220718
79.86,-0.0224826
79.87,-0.0228924
79.88,-0.0233009
79.89,-0.0237083
79.9,-0.0241145
79.91,-0.0245196
79.92,-0.0249235
79.93,-0.0253262
79.94,-0.0257277
79.95,-0.026128
79.96,-0.0265272
79.97,-0.0269251
79.98,-0.0273219
79.99,-0.0277175
80,-0.0281119
